Distrito,Establecimiento,Dirección,Teléfono,Precio de Venta (Soles por galón),Departamento,Provincia,Producto,Fecha,Precio
CHORRILLOS,SERVICIO AUTOMOTRIZ SAN LUIS S.A.,"AV. ALAMEDA LOS HORIZONTES N° 1070, URB. LOS CEDROS",,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
CHORRILLOS,COESTI S.A,"AV. CAMINOS DEL INCA N° 110-134, SUB LOTE 8-A, MZ. Ñ. URB. SAN JUAN BAUTISTA DE VILLA - PRIMERA ETAPA",012080100/012033100/996373353,18.55,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.55
CHORRILLOS,REPSOL COMERCIAL S.A.C.,"PROLONGACIÓN AV. DEFENSORES DEL MORRO (EX HUAYLAS) N° 324-326, ESQUINA AV. JOSÉ ANTONIO LAVALLE N° 105, URB. SAN JUAN BAUTISTA DE VILLA",012157530/012156225,19.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,19.79
CHORRILLOS,REPSOL COMERCIAL S.A.C.,"AV. ALAMEDA SUR INTERSECCIÓN CON LA AV. SAN MARCOS TERCERA ETAPA, SECTOR 2, MZ. C3-1, LT. 1",012551467,19.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,19.79
CIENEGUILLA,ESTACION DE SERVICIOS PACHATUSAN S.A.C.,"ASOCIACION DE PROPIETARIOS SEÑOR DE HUANCA MZ. D, LOTE 1",013681081/989308172/949280034,13.75,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.75
CIENEGUILLA,FAUSTO NONATO RAMOS,"AV. SAN MARTIN KM 17.8, MZ C - LT 2 Y 3 - ASOCIACION DE VIVIENDAS LA ESPERANZA DE CIENEGUILLA",,13.9,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.9
CIENEGUILLA,RENTA CAR DISAMIR S.A.C.,"ANTIGUA CARRETERA A HUAROCHIRI ALT. KM. 3, PARCELA N° 22, PAMPA TINAJAS, COMUNIDAD CAMPESINA DE COLLANAC",997909512/934122764,14.85,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.85
CIENEGUILLA,FLORES & LANE S.A.C.,"AV. SAN MARTIN KM. 18.5, ESQ. CON CALLE RICARDO PALMA, MZ. H, LOTE N° 4, ZONA F, CENTRO POBLADO TAMBO VIEJO",014798209/955286561/987926847,15.9,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.9
COMAS,GRUPO AZAÑERO INVERSIONISTAS EN COMBUSTIBLES S.A.C.,AV. HEROES DEL ALTO CENEPA MZ. B LOTE 13 URB. CHACRA CERRO,955259692,13.18,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.18
COMAS,ESTACION DE SERVICIOS ESTEL S.A.C.,"AV. UNIVERSITARIA NORTE NRO. 5771 - 5779, URB. SANTA ISOLINA",015250679,13.29,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.29
COMAS,FULL OILS PETRO S.A.C,AV. REVOLUCIÓN N° 2976 5TA ZONA COLLIQUE,992756702/998761149,13.36,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.36
COMAS,FULL OILS PETRO SOCIEDAD ANONIMA CERRADA-FULL OILS PETRO S.A.C.,AV. REVOLUCION N° 783 PRIMERA ZONA - COLLIQUE,014467967,13.36,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.36
COMAS,FILSE S.A.C.,AV. METROPOLITANA N° 1905,015369596/992763709,13.36,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.36
COMAS,DISTRIBUIDORA E IMPORTADORA M & G S.A.C.,AV. UNIVERSITARIA KM.14 MZ. A1 LOTE 23 COOPERATIVA PRIMAVERA,,13.36,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.36
COMAS,BERLINA CIERTO ROJAS,LOTE 1 SUBLOTE 3 - ZONA G PARCELACION RUSTICA DEL FUNDO CHACRA CERRO,945904824,13.4,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.4
COMAS,GRIFOS ESTRELLA DE DAVID E.I.R.L.,AV. UNIVERSITARIA MZ. C LTS. 32 Y 33 URB. SAN EULOGIO,044203186/015253955,13.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.79
COMAS,ESTACION INCAS PECSA,"AV. LOS INCAS CON AV. SINCHI ROCA, MZ. A, LT. 18",01933320643/015580771,13.9,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.9
COMAS,ALVAUNSI S.A.C.,AV. UNIVERSITARIA ESQ. CON CALLE 15 MZ. Q-1 LOTES 30 Y 31 COOPERATIVA DE VIVIENDA PRIMAVERA,,13.9,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.9
COMAS,IMPORTACIONES Y EXPORTACIONES SELVA S.A.,AV. TUPAC AMARU ESQ. CON AV. METROPOLITANA,920224162,13.92,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.92
COMAS,ESTACIN DE SERVICIOS OIL STAR SAC,AV. HEROES DEL ALTO CENEPA (ANTES AUTOPISTA CHILLON TRAPICHE) LOTE 57 EX FUNDO CHACRA CERRO,983917090/922706377,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
COMAS,GAZEL PERU SAC,"AV. HEROES DEL ALTO CENEPA N° 1502, 1504, 1506, 1510, 1514",936135248,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
COMAS,GRUPPE AR SAC,"AV. HEROES DEL ALTO CENEPA, LTE 27 (AUTOPISTA TRAPICHE - CHILLON)",970138820,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
COMAS,GRUPO TORVISCO S.A.,"AV. HEROES DEL ALTO CENEPA (EX-TRAPICHE) LOTE 40, URB. HUERTOS DE TUNGASUCA",,14.05,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.05
COMAS,OPERADORA LOGISTICA DE HIDROCARBUROS J&E S.A.C.,ESQUINA AV. TUPAC AMARU N° 4902 CON AV. FRANCISCO BOLOGNESI,996380505,14.1,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.1
COMAS,COESTI S.A.,"ESQUINA DE LA AV. UNIVERSITARIA Y AV. MEXICO CALLE L, MZ. D, LOTE 34, 35 Y 36 URB. SANTA ISOLINA 2DA ETAPA",,14.29,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.29
COMAS,CORPORACION CEMOA S.A.C.,AV. CARABAYLLO 1318 URB. LOS VIÑEDOS,015370357/945023131/963988782,14.32,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.32
COMAS,VILMA ROSA MELENDEZ PELAEZ,"AV. EL RETABLO ESQUINA CON CALLE 6, MZ. C, LOTE 1, URB. EL RETABLO",,14.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.39
COMAS,CORPORACION MEGUSAC,"AV. REVOLUCION CON AV. MARIA PARADO DE BELLIDO MZ. M, LOTES 34 Y 35 AA.HH. COLLIQUE V ZONA",014795993/933320643/957362696,14.4,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.4
COMAS,CORPORACION MEGUSAC,"AV. REVOLUCION NRO. 1825, ESQ. JR. ICA, AA.HH. COLLIQUE",015580771/01933320643,14.5,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.5
COMAS,AERO GAS DEL NORTE SAC,"LOTE 1, CON FRENTE A LA AV. HEROES ALTO CENEPA - EX FUNDO CHACRA CERRO",946059512/980473794,14.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.59
COMAS,COESTI S.A,"AV. HEROES DEL ALTO CENEPA N° 697, LOTIZACIÓN FUNDO CHACRA CERRO",012033100/978838339,14.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.69
COMAS,GAS STATION AR S.A.C.,"AV. UNIVERSITARIA N° 9957, MZ-A1, LT 4, 5, 6 Y 7 - URB. LA ALBORADA - SEGUNDA ETAPA",015574867/998516068,14.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.69
COMAS,ESTAGAS ANCO S.A.C.,"AV. PUNO N° 2383, ESQ. CALLE DIAMANTE",015410087/996064016,14.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.99
COMAS,ESTAGAS ANCO S.A.C.,AV. TUPAC AMARU N° 6224 (ANTES 3242),015410057/996064016,14.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.99
EL AGUSTINO,PEDRO SANCHEZ MANCO,"AV. FERROCARRIL ESQUINA CON PRIMERO DE MAYO, COOPERATIVA LOS HUANCAS, MZ. N, LT. 1",012824086/993070458,13.89,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.89
EL AGUSTINO,CONTIGAS D & M S.A.C.,"COOPERATIVA DE VIVIENDA VILLA DEL MAR N° 104-LADO B, AV 1RO DE MAYO N° 2289 Y N° 2291 Y PSJ. VILLA N° 194 Y 196",980582452,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
EL AGUSTINO,VILMA ROSA MELENDEZ PELAEZ,JR. SAN CARLOS N° 1881 INTERSECCION CON AV. ANCASH,013273486,15.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.39
EL AGUSTINO,NEGOCIACIONES COMERCIALES DCG S.A.C.,JR. LAS RETAMAS MZ. A LOTE 01 COOPERATIVA DE VIVIENDA LAS PIRAMIDES,994147245,15.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.49
EL AGUSTINO,NEGOCIACIONES COMERCIALES SANTA OLGA S.A.C.,AV. JOSE CARLOS MARIATEGUI MZ. H LOTE 24-COOP. DE VIVIENDA HUANCAYO,017141474/943606821/939488354,15.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.59
EL AGUSTINO,BENJAMIN ANGEL VENTURA RIVERA,"AA.HH. VICENTELO BAJO, COMITE 3, MZ. G (PISTA AUXILIAR VIA EVITAMIENTO – PUENTE PEDRO HUILCA)",015793432,16.65,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.65
EL AGUSTINO,GRIFO VALERIA VICTORIA S.A.C.,AV. JOSE RIVA AGUERO N° 411,,17.1,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.1
EL AGUSTINO,REPSOL COMERCIAL S.A.C.,AV. PRIMERO DE MAYO N° 3090,012157530/012156225,18.75,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.75
INDEPENDENCIA,TRANSPORTES Y SERVICIOS SANTA CRUZ S.A.,"AV. NARANJAL N° 299, URB. INDUSTRIAL NARANJAL",941418880/970834018,14.19,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.19
INDEPENDENCIA,EMPRESA INDUSTRIAL COMERCIAL Y DE SERVICIOS MATILDE LEON S.A.,AV. TUPAC AMARU MZ. G LT. 1 Y 2 COOP. VIVIENDA SANTA LIGIA,981289194/994016240,14.3,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.3
INDEPENDENCIA,LIMA BANDA S.A.C.,AV. CARLOS IZAGUIRRE N° 220 ESQUINA CON CALLE NAPO,013260209/017195177,14.35,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.35
INDEPENDENCIA,YVI HERMELINDA GALVEZ TRONCOS,"AV. CHINCHAYSUYO Nº 402 - 404, URB. TAHUANTINSUYO",015261919/015268235,14.35,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.35
INDEPENDENCIA,GRIFO DENNIS S.A.C.,AV. CHINCHAYSUYO 315. ESQ. CON CALLE UNO,015742750/015264049,14.35,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.35
INDEPENDENCIA,IBIZA INVERSIONES GENERALES S.R.L,"AV. JOSE GABRIEL CONDORCANQUI N° 1101-1103, URB. TUPAC AMARU",013620328/017155362,14.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.99
INDEPENDENCIA,GASOCENTRO NORTE S.A.C.,AV. GERARDO UNGER N° 3301 ESQ. CON JR. RUFINO MACEDO,,14.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.99
INDEPENDENCIA,GRIFOS ESPINOZA S.A.,AV. ALFREDO MENDIOLA N° 3550,017080700/994295625,15.19,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.19
INDEPENDENCIA,GRUPO DE GESTION C SA,"AV. GERARDO UNGER Nº 4885, URB NARANJAL",965661428/9611007268,15.5,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.5
INDEPENDENCIA,REPSOL COMERCIAL S.A.C.,"AV. TUPAC AMARU, ESQ. AV. TOMAS VALLE",017654321/928741365/987654321,16.45,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.45
INDEPENDENCIA,REPSOL COMERCIAL S.A.C.,AV. ALFREDO MENDIOLA N° 2000,015335858/996491218,16.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.99
INDEPENDENCIA,REPSOL COMERCIAL S.A.C.,"AV. GERARDO UNGER N° 3689, MZ D LOTE 26, URB. HABILITACIÓN PANAMERICANA NORTE",012157530/012156225,18.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.59
JESUS MARIA,ALLE ESTACIONES S.A.C.,"AV. EDGARDO REBAGLIATI, ESQUINA CON JR. DOMINGO CUETO CUADRA 3",017800324/922617575/913774020,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
JESUS MARIA,JAIME OLIVER S.A.C.,AV. SALAVERRY ESQ. AV. MARIATEGUI,014578787/922617575/913774020,15.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.99
JESUS MARIA,TERPEL PERU SAC,"AV. CUBA N° 116 - 120, ESQ. CON AV. ARENALES N° 990",012025432/954809972,16.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.49
JESUS MARIA,COESTI S.A,GREGORIO ESCOBEDO ESQ. CON HUIRACOCHA,5112033100/996373169,16.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.99
JESUS MARIA,COESTI SA,AV. FAUSTINO SANCHEZ CARRION Nº 471 ESQUINA CON JR. ESTADOS UNIDOS,5112033100/978848515/995281352,17.19,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.19
JESUS MARIA,GASOLINAS DE AMERICA,AV. GENERAL GARZON N° 688,993298168,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
JESUS MARIA,ESTACION DE SERVICIOS PASO DE LOS ANDES S.A.C.,AV. BRASIL N° 699,013327122,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
LA MOLINA,INVERSIONES Y COMERCIALIZACION MAKA S.A.C.,"AV. JAVIER PRADO ESTE N° 4885, URB. CAMACHO",013726409/994602468/994602465,14.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.69
LA MOLINA,ESTACION DE SERVICIOS LA PUNTA E.I.R.L.,"JR. LA PUNTA MZ. 3-T LOTE 23, ESQ. CON AV. LA MOLINA, URB. EL SOL DE LA MOLINA",,15.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.79
LA MOLINA,GRIFOS ESPINOZA S.A.,"AV. LA MOLINA N° 1595, URB. SOL DE LA MOLINA",017080700/994293298,15.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.99
LA MOLINA,FULL SERVICE LA MOLINA S.A.C,AV. LA MOLINA N° 2421,,16.2,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.2
LA MOLINA,COESTI S.A MONTERRICO,"AV. LA MOLINA Nº 580, ESQ. CON LA CALLE LAS MANDARINAS",012080100/012033100/999024617,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
LA MOLINA,COESTI S.A UNIVERSIDAD,"AV. MELGAREJO, ESQ. CON LA AV. UNIVERSIDAD",012080100/012033100/996373355,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
LA MOLINA,COESTI S.A. ESFERRERO,ESQ. AV. RAUL FERRERO CON AV. ALAMEDA DEL CORREGIDOR,5112080100/2033100/978847430,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
LA MOLINA,TERPEL PERU SAC,"AV. JAVIER PRADO ESTE MZ. O - 6 LOTE 3, ESQUINA CALLE TOULON, URB. LA RIVERA DE MONTERRICO",939989028/999011355,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
LA MOLINA,COESTI S.A. ES FRUTALES,"AV. LOS FRUTALES N° 994, ACUMULACIÓN DE LOS LOTES 1 Y 2, MANZANA A, URBANIZACIÓN CAMINO REAL",012080100/012033100/988070461,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
LA MOLINA,ENERGIGAS SAC,"AV. JAVIER PRADO ESTE N° 5411, ESQ. CON CALLE LOS ALBARICOQUES, MZ Q, LOTE 11",994271025,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
LA MOLINA,ORGANIZACION FUTURO S.A.C.,AV. JAVIER PRADO ESTE N° 6651 URB. SANTA PATRICIA - III ETAPA,931229232/977810907,18.19,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.19
LA MOLINA,COESTI S.A,AV. PROLONGACION JAVIER PRADO ESTE N° 610 - URB. LA RIVIERA DE MONTERRICO,012080100/012033100/978841195,18.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.49
LA MOLINA,REPSOL COMERCIAL S.A.C.,AV. JAVIER PRADO ESTE N° 5313 CON AV. LOS FRUTALES,948984922/949849222,18.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.99
LA MOLINA,REPSOL COMERCIAL S.A.C,AV. RAUL FERRERO N° 1313B CON CALLE LAS RETAMAS URB. LOS SIRIUS I ETAPA,012157530/012156225,19.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,19.99
LA VICTORIA,OPERADORES DE ESTACIONES S.A.C.,AV. CIRCUNVALACION Nº 1386,015347881/998186679,13.87,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.87
LA VICTORIA,SAM GAS SAC,AV. JAVIER PRADO ESTE N° 1593,944208427/994102725,13.88,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.88
LA VICTORIA,GRIFO SANTA ROSA SA,"AV. BAUZATE Y MEZA N° 800, ESQUINA JR. MENDOZA MERINO",01555555/957332614,13.94,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.94
LA VICTORIA,MAVIE COMBUSTIBLES S.A.C.,AV. BAUZATE Y MEZA ESQ. PROLONGACION HUAMANGA S/N.,013256717/014303019,13.95,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.95
LA VICTORIA,PETROGROUP E.I.R.L.,JR. HUMBOLDT CON PROLONGACION HUAMANGA N° 619 (BERMA CENTRAL),01555555/957332614/973406411,13.96,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.96
LA VICTORIA,SERVICIOS Y REPRESENTACIONES TACNA S.A.C.,AV. JAIME BAUZATE Y MEZA Nº 801 - 825,014682406,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
LA VICTORIA,SERVICENTRO Y AFINES LAS AMERICAS E.I.R.L.,AV. DE LAS AMERICAS ESQUINA CON AV. PARINACOCHAS N° 1683,013247217/994874081/910888311,14.09,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.09
LA VICTORIA,ENERGIGAS SAC,"AV. MANCO CAPAC N° 993, ESQUINA CON AV. ISABEL LA CATOLICA",012033000/994271029,14.15,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.15
LA VICTORIA,GO MANCO CAPAC S.A.C.,AV. MANCO CAPAC N° 693,982416316,14.15,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.15
LA VICTORIA,GRIFOS GES SAC,AV. ISABEL LA CATOLICA N° 690,920709305,14.2,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.2
LA VICTORIA,INVERSIONES OCTANO S.A.,JR. LUNA PIZARRO N° 696,013308484/999079208/999701374,14.33,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.33
LA VICTORIA,PEBSA COMBUSTIBLES S.A.,AV. BAUZATE Y MEZA N°. 1387 .ESQ. JR. GARIBALDI,014747446/013235136,14.34,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.34
LA VICTORIA,GRIFO CRISTO SALVADOR S.A.C.,AV. MEXICO N° 2383 INTERSECCION CON JR. VIRREY LA SERNA,922594498,14.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.69
LA VICTORIA,SERVICENTRO TACNA,AV. MEXICO Nº 210,012651153/953756950,14.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.69
LA VICTORIA,MAX GAS S.A.C.,"AV. LUNA PIZARRO N° 1212, 1216, 1220 ESQUINA CALLE FRANCIA N° 584, 598",013306391,14.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.79
LA VICTORIA,GRIFOS SOYUZ S.A.,AV. MEXICO N° 333,956703256,14.89,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.89
LA VICTORIA,ONCAP S.A.C.,"AV. MEXICO N° 380-390, ESQUINA CON JR. LOS JACINTOS",016351134,14.89,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.89
LA VICTORIA,JAVIER PEDRO CASTRO ARROYO,AV. SAN PABLO N° 651 ESQ. CON CALLE PEDRO DE LA GASCA,013241355,15.2,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.2
LA VICTORIA,CENTROGAS IQUITOS S.A.C.,"AV. IQUITOS 967-969,973-979,983-989-993-997-999 Y AV. ISABEL LA CATÓLICA 201-203,221-229,233",981290098/980090788,15.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.49
LA VICTORIA,VIPETROS S.A.C.,AV. JAIME BAUZATE Y MEZA N° 564-568,013306391,15.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.59
LA VICTORIA,VAL TRADING S.A.C.,"AV. MANCO CAPAC N° 301, 305, 311, 317, 321, 333, 335 Y 337, ESQUINA CON JR. GARCIA NARANJO N° 304, 308 Y 312",981478811,15.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.59
LA VICTORIA,GLOBAL FUEL S.A.,AV. BAUZATE Y MEZA N° 1050,01976109926/0/920859980,16.89,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.89
LA VICTORIA,COESTI 28 DE JULIO,AV. 28 DE JULIO N° 2200,012080100/012033100/978865910,16.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.99
LA VICTORIA,COESTI S.A.,ESQUINA AV. PASEO DE LA REPUBLICA CON AV. ISABEL LA CATOLICA S/N,012080100/978850070,16.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.99
LA VICTORIA,OCORIS 2 SAC,AV. NICOLAS ARRIOLA N° 1003,949381184/998258072,17.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.59
LA VICTORIA,COESTI S.A.,"AV. AVIACION S/N, ALTURA CDRA. 15, OVALO ARRIOLA",012080100/978882271/942834910,17.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.59
LA VICTORIA,COESTI SA,AV. NICOLAS ARRIOLA N° 295 URB. SANTA CATALINA,012080100/978868501,17.69,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.69
LA VICTORIA,COESTI CANADA,"AV. CANADA N 1189 - 1191, ESQ. CON CALLE VICTOR ALZAMORA",012080100/978840646,17.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.99
LA VICTORIA,COESTI S.A,"AV. NICOLAS ARRIOLA N° 710, URB. SANTA CATALINA",5112033100/2080100/953907823,18.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.49
LA VICTORIA,COESTI S.A,AV. JAVIER PRADO ESTE N° 1059,012080100/012033100/996373174,18.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.49
LA VICTORIA,REPSOL COMERCIAL S.A.C.,AV. JAVIER PRADO ESTE Nº 1099 INTER. CON LA AV. NICOLAS ARRIOLA,012157530/012156225,18.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,18.99
LIMA,GRIFO J.H.P. E.I.R.LTDA.,AV. OSCAR R. BENAVIDES INTERSECCIÓN JR. PRESBITERO GÁSPAR HERNÁNDEZ,,13.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,13.99
LIMA,ENERGIGAS SAC,AV. VENEZUELA N° 2180 ESQ. CON EL JR. YUNGAY,994254268,14.29,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.29
LIMA,GRIFO EL SALVADOR S.R.L.,AV. VENEZUELA NRO. 2600,989262659,14.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.39
LIMA,ENERGIGAS S.A.C.,AV. VENEZUELA N° 3300,,14.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.39
LIMA,COOPERATIVA DE SERVICIOS MULTIPLES ALAS PERUANAS,"ESQ. DE LA AV. VENEZUELA Nº 3343 CON JR. ARISTIDES DEL CARPIO, URB. INDUSTRIAL PALOMINO",988443288/985628788,14.39,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.39
LIMA,VAL TRADING S.A.C.,AV. SEBASTIAN LORENTE N° 698,013280381,14.79,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.79
LIMA,BEMCHO S.A.C.,JR. SARGENTO ENRIQUE VILLAR 308 MZ. 12-B LT. 06 URB. SANTA BEATRIZ,960113383,14.95,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.95
LIMA,COESTI S.A,AV. MARISCAL OSCAR R. BENAVIDES Nº 871 (ANTES: AV. COLONIAL ESQ. AV. TINGO MARIA),012033100/978848194/5112080100,14.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.99
LIMA,SERVICENTRO SHALOM S.A.C.,AV. NACIONES UNIDAS 1222 MZ. K URB. SAN RAFAEL,014256428,14.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.99
LIMA,GRIFOSA SAC LIMA,AV. OSCAR R. BENAVIDES NO. 2398,013368590/994602463/994607656,14.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.99
LIMA,PUNTO GAS S.A.C.,"AV. MARISCAL OSCAR R. BENAVIDES N° 1623 - 1657, URB. LA TRINIDAD",013370795/013370795,14.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,14.99
LIMA,GRIFOS ESPINOZA S.A.,ESQ. AV. ZORRITOS S/N. CON MIGUEL BAQUERO N° 498,945821536,15.59,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.59
LIMA,COESTI S.A,AV. COLONIAL N° 300 (ANTES AV. OSCAR R. BENAVIDES) ESQUINA CON JR. ASCOPE,5112080100/978873608,15.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.99
LIMA,ENERGIGAS SAC,"AV. ARGENTINA Nº 1830-1858, ESQUINA CON AV. NICOLAS DUEÑAS",981029008,15.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.99
LIMA,COESTI S.A.,AV. NICOLAS DUEÑAS N° 308-310 ESQ. CON AV. ENRIQUE MEIGGS,,15.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.99
LIMA,COESTI S.A.,AV. OSCAR R. BENAVIDES N° 1380,5112080100/5112033100/996430897,15.99,LIMA,LIMA,DB5 S-50 UV,2025-11-22,15.99
LIMA,COESTI S.A,"AV. TINGO MARIA N° 1172-1194, ESQ. CON RAUL PORRAS BARRENECHEA",012080100/012033100/978833604,16.49,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.49
LIMA,FORMAS METALICAS S.A.,AV. ARGENTINA Nº 915,013305724/998196178/946171968,16.5,LIMA,LIMA,DB5 S-50 UV,2025-11-22,16.5
LIMA,COESTI SA DUENAS,AV. ARGENTINA N° 1801,012080100/996373124/971602360,17.19,LIMA,LIMA,DB5 S-50 UV,2025-11-22,17.19
