Market_name,Category_name,Product_name,Product_description,Product_unit_type,Product_quantity,Product_price,Product_branch,Scrape_timestamp,website
Pedidos Ya Lince,Abarrotes,Pack 2 Fideo Spaghetti Don Vittorio 950 g,,g,950.0,15.8,Don Vittorio,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Tostado Molido Altomayo Clásico 450 Gr,,g,500.0,27.9,Altomayo,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Instantáneo Altomayo Clásico Doy Pack 45 G,,g,45.0,6.5,Altomayo,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Granola con Pasas y Almendras Unión Doypack 400 g,,g,400.0,16.8,Union,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Mezcla Para Apanar Aji-No-Mix Apanado 96 Gr,,g,96.0,3.5,Aji-No-Men,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Gelatina De Fresa Royal Sobre 160 Gr,,g,160.0,4.9,Royal,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Nescafé Fina Selección Frasco 200G,,g,200.0,32.9,Nescafe,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Crema Huancaina Alacena 400 G,,g,400.0,14.5,A La Cena,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,3 Ositos Avena Premium 900 g,Contiene 900 gramos.Hojuelas de avena precocida.Con vitaminas y minerales,g,900.0,11.5,3 Ositos,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Bonle Manjar blanco X 500 Gr,,g,500.0,12.9,Bonlé,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pack 2 Fideo Linguini Grosso Don Vittorio 950 g,,g,950.0,15.8,Don Vittorio,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Arroz Extra Paisana Bolsa 1 kg,,kg,1.0,5.8,Paisana,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Florida Trozos De Atún Aceite Vegetal 140G,Contiene 150 gramos.Trozos de atún en aceite vegetal,g,140.0,7.2,Florida,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Granola con Granos Andinos Unión Doypack 280 g,,g,300.0,15.9,Union,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pack 2 Azúcar Rubia Cartavio 1 kg,,kg,1.0,15.0,Cartavio,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Canela Entera Sibarita Sobre 10 g,,g,10.0,3.3,Sibarita,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Manjarblanco Bonlé 250Gr,,g,250.0,7.5,Bonlé,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Tallarín Rojo Instantáneo Ajinomen Bolsa 100G,,g,100.0,2.5,Aji-No-Men,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ají Panca Sibarita Panquita Doypack 250gr,,g,250.0,8.9,Sibarita,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pack 2 Azúcar Rubia Dulfina Bolsa 1 kg,,kg,1.0,11.0,Dulfina,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Azucar Blanca Cartavio x 5 kg bolsa,,kg,5.0,28.9,Cartavio,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Lenteja Bebé Vallenorte Bolsa 500 Gr,Contiene 500 g.Alto aporte de nutrientes y vitaminas.El mejor sabor.Alimento natural y saludable,g,500.0,6.9,Valle Norte,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Hongos con Laurel Sibarita Sobre 10 g,,g,10.0,2.5,Sibarita,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Mantequilla De Mani Doy Pack 200Gr Union,,g,200.0,11.0,Union,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Inst Gourmet Frasco Altomayo 45 Gr,,g,45.0,12.4,Altomayo,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Harina Blanca Flor Preparada 1 kg,,kg,1.0,9.1,Blanca Flor,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Inst Gourmet Frasco Altomayo 170 Gr,,g,170.0,30.9,Altomayo,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Sopa Instantanea Ajinomen Vaso Pollo + Quinoa,,g,57.0,4.2,Aji-No-Men,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Tableta De Chocolate Sol Del Cusco Tradicional 90 Gr,,g,90.0,2.9,Sol del Cusco,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Instantáneo Altomayo Gourmet Doy pack 150 g,,g,150.0,27.9,Altomayo,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Cereal Angel Copix Chocolate Con Marshmallows Bolsa 380 g,,g,380.0,12.9,Ángel,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Crema de Rocoto Uchucuta AlaCena Doypack 400 g,"Alacena trae una rica y exclusiva crema de rocoto, perfecta para condimentar tus comidas con el rico sabor de casa.",g,400.0,14.5,A La Cena,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Avena Quaker Tradicional 500g,,g,500.0,8.9,Quaker,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Florida Filete De Atún Agua Y Sal 140 g,,g,140.0,7.9,Florida,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Vainilla Umsha 90ml,Saborizante artificial,ml,90.0,2.9,Umsha,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Molido Altomayo Clásico Normal Bolsa 200 G,Contiene 200 gramos.Café tostado molido.Sabor equilibrado,g,200.0,11.6,Altomayo,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Mayonesa Alacena 95G,,g,95.0,4.2,A La Cena,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Vinagre Blanco Florida Botella Plástica 625 ml,,ml,625.0,3.86,Florida,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pop Corn Paisana 500gr,,g,500.0,4.6,Paisana,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Manzanilla Hornimans Display 25 Und,,un,25.0,3.9,Hornimans,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ají Amarillo Sibarita Amarillin Doypack 250gr,- Ají amarillo molido- Porciones por envase: De 39 a 48- No picante- Cont 250 g- ver más,un,1.0,12.9,Sibarita,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Mantequilla De Maní 410 Gr Unión,,g,410.0,25.9,Union,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Azucar Blanca  Refinada Dulfina 5Kg,,kg,5.0,26.9,Dulfina,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Tostado Altomayo Molido Gourmet para pasar bolsa 200 gr,,g,200.0,24.9,Altomayo,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ají Amarillo Piki Molido Doypack 120Gr,,g,120.0,4.1,Piki,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Filete De Atún En Aceite De Girasol Florida 140 Gr,Alto valor nutricional.Aporta Omega 3Mantener en lugar fresco.Peso: 140 g,g,140.0,8.0,Florida,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Chocolate para Taza 100% Cacao Tableta 100 g,Contiene 100 gramos.Chocolate a la taza.Sin azúcar.Porcentaje de cacao: 100%,g,100.0,11.5,La Iberica,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Tostado Altomayo Molido Gourmet para pasar bolsa 450 gr,,g,450.0,37.9,Altomayo,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ajos Molido Piki Doy Pack 350 Gr,Contiene 350 gramos.Ajo molido.Libre de gluten,g,350.0,12.3,Piki,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Sólido De Atún En Aceite Vegetal Florida 140 Gr,,g,140.0,6.9,Florida,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Filete De Atún Campomar En Aceite Vegetal 150Gr,,g,150.0,6.9,Campomar,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Germen De Trigo Unión 400g,,g,400.0,11.9,Union,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Orégano Entero Sibarita Sobre 9 g,Sobre de Orégano entero Producto 100% puro.Peso: 9 g.País: Perú,g,10.0,1.9,Sibarita,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Canela Molida Sibarita Sobre 10 g,,g,10.0,2.3,Sibarita,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Instantáneo Altomayo Clásico Doy pack 80 g,,g,80.0,13.5,Altomayo,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Instantáneo Altomayo Clásico Frasco 50G,,g,50.0,8.9,Altomayo,2024-12-09 02:20:17.246573,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Inst Gourmet Doy Pack Altomayo 90 Gr,,g,90.0,19.9,Altomayo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Altomayo Café Instánteo Clásico Frasco 45 g,,g,45.0,7.9,Altomayo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Laurel Sibarita 5 g,,g,5.0,2.5,Sibarita,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Vinagre Florida Tinto 1 lt,,l,1.0,5.5,Florida,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Arroz Extra Gran Reserva Vallenorte 5 Kg,,kg,5.0,29.5,Valle Norte,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Instantáneo Con Caramelo Clásico Kirma Doypack 45 Gr,,g,45.0,6.5,Nescafe,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Mezcla Blanca Flor Panqueque 720 G,Contiene 720 gramos.Mezcla en polvo para preparar panqueques y hotcake caseros.Solo agregale leche.Rinde hasta 30 panqueques,g,720.0,10.9,Blanca Flor,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Dip Con Palta Casa Verde 225G,,g,225.0,9.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Altomayo Café Instánteo Clásico Frasco 170 g,,g,170.0,21.9,Altomayo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ají Pollero Casa Verde x 75gr,,g,75.0,4.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Fideos Fetuccine Antigua Taberna Queirolo 500 GR,,g,500.0,10.0,Queirolo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Inst Descafeinado Frasco Altomayo 45 Gr,,g,45.0,13.5,Altomayo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ravioles De Carne Antigua Taberna Queirolo 500 GR,Contiene 500 gramos.Sabor tradicional a guiso de carne de res.Facil de cocinar,g,500.0,30.0,Queirolo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Fideo Spaghetti Nicolini Paquete 1 kg,,kg,1.0,5.7,Nicolini,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Salsa De Carne Antigua Taberna Queirolo 250G,,g,250.0,18.0,Queirolo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Vinagre Tinto Florida Botella Plástica 625 ml,,ml,625.0,3.86,Florida,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Lenteja Paisana 500gr,,g,500.0,8.5,Paisana,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Salsa De Ají De La Casa Pote Ferymar 250g,,g,250.0,8.9,De La Casa,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Lasagna De Carne Antigua Taberna Queirolo 1 KG,,kg,1.0,56.9,Queirolo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Gelatina De Piña Royal Sobre 160 G,,g,160.0,4.9,Royal,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Salsa Pomarola Antigua Taberna Queirolo 250 GR,"Contiene 250 gramos.Salsa pomarola.Elaborada a base de tomates.Baja en calorias, versatil y facil de cocinar",g,250.0,17.0,Queirolo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Cereal Angel Copix Chocolate Con Marshmallows Bolsa 740 g,,g,740.0,23.9,Ángel,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Instantaneo Gourmet Lata Altomayo 450G,,g,450.0,79.9,Altomayo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Harina Blanca Flor Sin Preparar Bolsa 1 Kg,Contiene 1 kilo.Harina de trigo.Sin preparar.Ideal para cocinar,kg,1.0,8.0,Blanca Flor,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ravioles Espinaca Y Ricotta Antigua Taberna Queirolo 500 GR,"Contiene 500 gramos.Ravioles de espinaca y ricotta.Recetas del Nonno.Tradicional receta, ingrediente principal espinaca",g,500.0,30.0,Queirolo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Aceite De Oliva El Olivar Extra Virgen Botella 200 ml,,ml,200.0,22.0,El Olivar,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Arroz Integral Paisana Bolsa 1 kg,,kg,1.0,6.5,Paisana,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Lomito De Atún Florida Aceite Vegetal 140G,,g,140.0,8.9,Florida,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ravioles Integrales De Espinaca Y Ricotta Antigua Taberna Queirolo 500 GR,Contiene 500 gramos.Pasta integral rellena.Relleno: Espinaca y ricotta.Facil de cocinar,g,500.0,30.0,Queirolo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Comino Molido Kariño Sobre 18 g,,g,18.0,3.9,Kariño,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Salsa De Pecanas Antigua Taberna Queirolo 250 GR,,g,250.0,32.0,Queirolo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Salsa De Culantro Con Espinaca Culantrito Sibarita Doypack 250 g,,g,250.0,10.9,Sibarita,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Anís Hornimans Display 25 Und,,un,25.0,3.9,Hornimans,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Lasagna De Pesto Antigua Taberna Queirolo 1 KG,,kg,1.0,52.0,Queirolo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Quinua Avena 3 Ositos Bolsa 900 g,,g,900.0,11.9,3 Ositos,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Sorrentino Integral De Alcachofa Y Ricotta Antigua Taberna Queirolo 500 GR,,g,500.0,40.0,Queirolo,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Salsa Roja Peruana Casa Verde Frasco 200G,"Contiene 200 gramos.Salsa lista para servir.A base de vegetales, ajo, laurel y hongos",g,200.0,7.6,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Fresia Almohada Angel Fresa Bolsa 350 g,,g,350.0,16.9,Ángel,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Premezcla Keke Casero Vainilla Blanca Flor 750G,,g,750.0,13.5,Blanca Flor,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Mostaza Libbys Doypack 200 G,,g,200.0,6.5,Libby's,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Cappuccino Nescafé Gold 140g,,g,140.0,19.9,Nescafe,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pimienta Kariño Negra Molida Frasco 40Gr,,g,40.0,7.9,Kariño,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Arveja Paisana 500gr,,g,500.0,5.5,Paisana,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Mermelada De Arandanos Y Mango Casa Verde 210G,,g,210.0,9.5,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Crema de Rocoto Casa Verde x 75gr,,g,75.0,5.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Premezcla Keke Casero Naranja Blanca Flor 750G,,g,750.0,13.5,Blanca Flor,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Premezcla Torta Casera Chocolate Blanca Flor 750G,,g,750.0,13.5,Blanca Flor,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ketchup Libbys Doypack 200 g,,g,200.0,6.9,Libby's,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Orégano Entero Kariño Sobre 18gr,,g,18.0,3.9,Kariño,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Lentejas Aderezadas Pouch Casa Verde 360 g,,g,360.0,7.5,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Mermelada De Arandano Light Casa Verde 180G,,g,180.0,14.5,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Fideos Tornillo Nicolini Bolsa 250G,,g,250.0,1.9,Nicolini,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pimienta Nega Molida Kariño Sobre 18 g,,g,18.0,5.9,Kariño,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Salsa Blanca Casa Verde 150 g,,g,150.0,4.6,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Nescafé Tradición 50 g,,g,50.0,10.9,Nescafe,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Salsa Alacena Mayonesa 850 Gr,,g,850.0,20.9,Alacena,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Casa Verde Salsa Verde 160G,,g,160.0,5.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Nescafé Tradición 170G,Contiene 170 gramos.Café instantáneo.Elaborado con granos de café 100% Arábica,g,170.0,23.5,Nescafe,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pastina Corbata Nro 21 Nicolini Bolsa 250 g,,g,250.0,1.9,Nicolini,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Fideo Tallarin Nicolini Paquete 1 Kg,,kg,1.0,5.7,Nicolini,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pastina Coditos Rayado Nro 95 Nicolini Bolsa 250 g,,g,250.0,1.9,Nicolini,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Arroz Superior Añejo Vallenorte X 5 Kg.,,kg,5.0,25.9,Valle Norte,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Frejoles Aderezados Pouch 360 g,,g,360.0,8.2,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Salsa Roja Casa Verde 350 GR,,g,350.0,11.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Salsa Huancaína Casa Verde x 75gr,,g,75.0,5.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Instantáneo Descafeinado Nescafé Decaf Frasco 40 g,Contiene 40 gramos.Café instantáneo descafeinado,g,40.0,9.9,Nescafe,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Garbanzos Pouch 340 g,,g,340.0,7.5,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Sillao Aji-No-Sillao Ajinomato Botella 500 Ml,,ml,500.0,5.5,Aji No Moto,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Crema Huancaína Nicolini 390gr,Contiene 390 gramos.Crema a base de ají y queso,g,390.0,13.9,Nicolini,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Hierba Luisa Hornimans Display 25 Und,,un,25.0,3.9,Hornimans,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Clavo De Olor Kariño Sobre 8gr,,g,8.0,4.9,Kariño,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ketchup Casa Verde 380 g,,g,380.0,8.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Tapenade Casa Verde Aceitunas 250 g,,g,250.0,10.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Nescafé Moka 8 Unidades,"Café Nescafé Moka, es el perfecto balance entre café, dulzor y sabor, con una exquisita espuma, hecho con leche descremada y un delicioso sabor natural a cacao. Especial para una pausa reconfortante durante el día. Formato 144g. 8 tazas",un,8.0,19.9,Nescafe,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Gelatina De Cereza Royal Sobre 160 G,Contiene 160 gramos.Mezcla en polvo para preparar postre de gelatina.Sabor: Cereza.Sabor artificial,g,160.0,4.9,Royal,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pimienta Sibarita Frasco 40gr,,g,40.0,9.9,Sibarita,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Arroz Superior Añejo Vallenorte X 750 Gr.,,g,750.0,5.8,Valle Norte,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Frijol Canario Valle Norte Bolsa 500G,,g,500.0,9.9,Valle Norte,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Quinua Avena Bolsa 270 G,"Contiene 270 gramos.Avena precocida con quinua.Con minerales, firba y vitaminas",g,270.0,5.9,3 Ositos,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Dip De Esparrago Casa Verde 285G,,g,285.0,10.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Compota Manzana Con Mango Casa Verde 120 g,,g,120.0,4.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Compota Mango Quinua Para Niño Casa Verde 120G,,g,120.0,4.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Chuño Umsha 180G,,g,180.0,3.9,Umsha,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Casaverde Salsa Roja Casa Verde 160G,,g,160.0,4.5,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Tallarín Grueso Nicolini 500Gr,,g,500.0,3.7,Nicolini,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Arveja Verde Valle Norte Bolsa 500 G,,g,500.0,5.5,Valle Norte,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Ajo Kariño Molido Frasco 40Gr,,g,40.0,10.9,Kariño,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Quinua bicolor Pouch 240 g,,g,240.0,7.5,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Maní Tostado Kariño Bolsa 80 g,,g,80.0,4.9,Kariño,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Manzanilla Hornimans Display 100 Und,,un,100.0,11.2,Hornimans,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pasta Nicolini Rigatoni 250 g,,g,250.0,1.9,Nicolini,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Puré De Manzana Con Mango Casa Verde 370 g,,g,370.0,9.9,Casa Verde,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Café Nescafe Tradición 250G,Contiene 250 gramos.Café instantáneo.Elaborado con granos de café 100% Arábica,g,250.0,35.9,Nescafe,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Avena 3 Ositos Chocolate 180 Gr,"Contiene 200 gramos.Hojuelas de avena precocida con chocolate en polvo.Con calcio, hierro y vitaminas",g,180.0,5.9,3 Ositos,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Frejol Panamito Vallenorte Bolsa 500G,,g,500.0,8.5,Valle Norte,2024-12-09 02:20:17.815997,Pedidos Ya
Pedidos Ya Lince,Abarrotes,Pasta Nicolini Corbata Chico 250 g,,g,250.0,1.9,Nicolini,2024-12-09 02:20:17.815997,Pedidos Ya
