Market_name,Category_name,Product_name,Product_description,Product_price,Scrape_timestamp,Product_unit_type,Product_quantity,Product_branch
Pedidos Ya Lince,Panadería y Pastelería,Rollo Con Maní Y Canela Unión 540g,,12.5,2024-12-04 02:46:35.932388,g,540.0,Union
Pedidos Ya Lince,Panadería y Pastelería,Keke Sabor Vainilla Relleno Gansito Marinela Paquete 50 g,"Pastelito de vainilla relleno de mermelada y crema, con cobertura de chocolate. Delicioso y esponjoso, ideal para disfrutar en cualquier momento del día.",3.5,2024-12-04 02:46:35.932388,g,50.0,Marinela
Pedidos Ya Lince,Panadería y Pastelería,Panetón Pack X3 Blanca Flor Bolsa 900 h,,77.7,2024-12-04 02:46:35.932388,g,900.0,Blanca Flor
Pedidos Ya Lince,Panadería y Pastelería,Keke Marmoleado Giardino X 450g,,11.5,2024-12-04 02:46:35.932388,g,450.0,Giardino
Pedidos Ya Lince,Panadería y Pastelería,Pastelito Marinela Pingüino BoLa 80 g,,3.9,2024-12-04 02:46:35.932388,g,80.0,Marinela
Pedidos Ya Lince,Panadería y Pastelería,Piononitos Con Manjar  Giardino x 12 Un,,15.9,2024-12-04 02:46:35.932388,un,12.0,Giardino
Pedidos Ya Lince,Panadería y Pastelería,Keke Chocolate Giardino X 450g,,12.9,2024-12-04 02:46:35.932388,g,450.0,Giardino
Pedidos Ya Lince,Panadería y Pastelería,Galletas Salmas Horneadas Sanissimo 216 gr,"Deliciosas galletas en base a maíz horneado. Perfectas para un desayuno rico y saludable, sin colesterol y sin gluten.",15.9,2024-12-04 02:46:35.932388,g,216.0,Sanissimo
Pedidos Ya Lince,Panadería y Pastelería,Keke Marmoleado Giardino X 800g,,24.9,2024-12-04 02:46:35.932388,g,800.0,Giardino
Pedidos Ya Lince,Panadería y Pastelería,Panetón Clásico Sayon - Bolsa 750 g,,21.0,2024-12-04 02:46:35.932388,g,750.0,Sayon
Pedidos Ya Lince,Panadería y Pastelería,Bizcocho Chocman Doble Manjar Costa 6Pack 300g,,9.93,2024-12-04 02:46:35.932388,g,300.0,Chocman
Pedidos Ya Lince,Panadería y Pastelería,Brownie con chocolate Triangulo Giardino x Un,Brownie clásico.Keke sabor a chocolate.Decorado con trozos de chocolate Triángulo,7.5,2024-12-04 02:46:35.932388,un,1.0,Giardino
Pedidos Ya Lince,Panadería y Pastelería,Rollo De Canela Cocinados 125g X 2 Pc,Producto congelado.,11.9,2024-12-04 02:46:35.932388,g,125.0,Cocinados
Pedidos Ya Lince,Panadería y Pastelería,Salmas Camote y Zanahoria Sanissimo 126g,,12.5,2024-12-04 02:46:35.932388,g,126.0,Sanissimo
Pedidos Ya Lince,Panadería y Pastelería,Panetón Clásico Sayon - Caja 750 g,,24.0,2024-12-04 02:46:35.932388,g,750.0,Sayon
Pedidos Ya Lince,Panadería y Pastelería,Galletas de Maíz Horneadas Salmas Sanissimo Sin Gluten 144 g,,10.4,2024-12-04 02:46:35.932388,g,144.0,Salmas
Pedidos Ya Lince,Panadería y Pastelería,Panetón Cioccolato Caja 80 g,,4.5,2024-12-04 02:46:35.932388,g,80.0,Todinno
Pedidos Ya Lince,Panadería y Pastelería,Galletas de Maíz Horneadas con Granos y Semillas Sin Gluten Salmas Sanissimo Caja 126 g,"Contiene 7 paquetes de 3 galletas cada uno.Galletas con maíz horneadas con granos y semillas.Con quinua, chía y linaza.Libre de gluten.Sin colesterol.Sin conservantes artificiales.Producto vegano",12.5,2024-12-04 02:46:35.932388,g,126.0,Salmas
Pedidos Ya Lince,Panadería y Pastelería,Brownie con chocolate Princesa Giardino x Un,Brownie clásico.Keke sabor a chocolate.Decorado con trozos de chocolate Princesa,7.5,2024-12-04 02:46:35.932388,un,1.0,Princesa
Pedidos Ya Lince,Panadería y Pastelería,Paneton Dgussto Bolsa 900Gr,,20.5,2024-12-04 02:46:35.932388,g,900.0,Dgussto
Pedidos Ya Lince,Panadería y Pastelería,Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 360 g,,21.9,2024-12-04 02:46:35.932388,g,360.0,Salmas
Pedidos Ya Lince,Panadería y Pastelería,Delisha Brownie Fudge 120G,,6.5,2024-12-04 02:46:35.932388,g,120.0,Delisha
Pedidos Ya Lince,Panadería y Pastelería,Delisha Brownie Manjar 110G,,6.5,2024-12-04 02:46:39.607455,g,110.0,Delisha
Pedidos Ya Lince,Panadería y Pastelería,Brownie Clásico Delisha 1 Unidad,,6.5,2024-12-04 02:46:39.607455,un,1.0,Delisha
Pedidos Ya Lince,Panadería y Pastelería,Panetón Todinno 900 g + Todinnito 85 g,,31.5,2024-12-04 02:46:39.607455,g,900.0,Todinno
Pedidos Ya Lince,Panadería y Pastelería,Todinno Caja 500 g + Cioccolato Caja 500 g,,34.9,2024-12-04 02:46:39.607455,g,1000.0,Todinno
Pedidos Ya Lince,Panadería y Pastelería,Pancitos Del Sur De Jamón Y Queso Paria Congelado X 6Un,,27.9,2024-12-04 02:46:39.607455,un,6.0,Pancitos Del Sur
Pedidos Ya Lince,Panadería y Pastelería,Pancitos Del Sur De Cabanossi Y Queso Paria Congelado X 6Un,,27.9,2024-12-04 02:46:39.607455,un,6.0,Pancitos Del Sur
Pedidos Ya Lince,Panadería y Pastelería,Hamburguesa De Salmón Umi Foods 360G,,20.0,2024-12-04 02:46:39.607455,g,360.0,Umi Foods
Pedidos Ya Lince,Panadería y Pastelería,Pancitos Del Sur De Queso Paria Congelado X 6Un,,27.9,2024-12-04 02:46:39.607455,un,6.0,Pancitos Del Sur
Pedidos Ya Lince,Panadería y Pastelería,Pancitos Del Sur De Aceitunas Botija Congelado X 6Un,,27.9,2024-12-04 02:46:39.607455,un,6.0,Pancitos Del Sur
Pedidos Ya Lince,Panadería y Pastelería,Pancitos Del Sur Hawaiano Congelado X 6Un,,27.9,2024-12-04 02:46:39.607455,g,425.0,Pancitos Del Sur
Pedidos Ya Lince,Panadería y Pastelería,Pancitos Del Sur De Manjar Congelado X 6Un,,27.9,2024-12-04 02:46:39.607455,g,425.0,Pancitos Del Sur
Pedidos Ya Lince,Panadería y Pastelería,Paneton Dolcci Bolsa 800 g,,18.9,2024-12-04 02:46:39.607455,g,900.0,Dolcci
Pedidos Ya Lince,Panadería y Pastelería,Pan Americano Sandwich Unión Bolsa 540 g,,10.9,2024-12-04 02:46:39.607455,g,540.0,Unión
Pedidos Ya Lince,Panadería y Pastelería,Panetón Frutas Bauducco 750G,Contiene 750 gramos.Panetón con frutas confitadas,37.88,2024-12-04 02:46:39.607455,g,750.0,Bauducco
Pedidos Ya Lince,Panadería y Pastelería,Tortilla de Trigo Tía Rosa 10un.,Contiene 10 unidades.Tortilla a base de harina de trigo,11.9,2024-12-04 02:46:39.607455,g,260.0,Tia Rosa
Pedidos Ya Lince,Panadería y Pastelería,Pack 3 Panetón Gloria Bolsa 900 g,,79.5,2024-12-04 02:46:39.607455,g,900.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Agua Cielo Sin Gas 7 l,Contenido: 7 Litros Conservar en lugar fresco y seco.Presentación: bidón* Compra máxima de 6 unidades por cliente,8.9,2024-12-04 02:46:44.951668,l,7.0,Cielo
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola 1lt,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",5.5,2024-12-04 02:46:44.951668,l,1.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Agua Cielo Sin Gas 2.5Lt,,2.9,2024-12-04 02:46:44.951668,l,2.5,Cielo
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Mateo 7Lt,* Compra máxima de 6 unidades por cliente,10.9,2024-12-04 02:46:44.951668,l,7.0,San Mateo
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Mateo Sin Gas 2.5Lt,* Compra máxima de 12 unidades por cliente,3.9,2024-12-04 02:46:44.951668,l,2.5,San Mateo
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola Sin Azúcar 1.5 Lt,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",6.9,2024-12-04 02:46:44.951668,l,1.5,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Pulp Maracuyá 1 L,,4.5,2024-12-04 02:46:44.951668,l,1.0,Pulp
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola 3Lt + Gaseosa Inca Kola 3Lt,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",20.9,2024-12-04 02:46:44.951668,l,3.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola Sin Azúcar 2Pack 1.5Lt,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",12.7,2024-12-04 02:46:44.951668,l,1.5,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola 500 ml,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",3.2,2024-12-04 02:46:44.951668,ml,500.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Agua Saborizada San Luis Manzana Con Gas 625mL,Contiene 625 ml.Bebida gasificada.Sabor: Manzana,2.2,2024-12-04 02:46:44.951668,ml,625.0,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola 1Lt,Contiene 1 litro.Bebida gasificada.Variedad: Original.Contiene cafeína,5.5,2024-12-04 02:46:44.951668,l,1.0,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola Sin Azúcar 1 Lt,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",5.5,2024-12-04 02:46:44.951668,l,1.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola Sin Azúcar 6Pack 300Ml,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",10.1,2024-12-04 02:46:44.951668,ml,1800.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola Sin Azúcar 1.5Lt,Contiene 1.5 litros.Bebida gasificada.Variedad: Sin azúcar.No contiene calorías,6.9,2024-12-04 02:46:44.951668,l,1.5,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Evervess Ginger Ale 1.5Lt,"Apariencia: Amarillo fresco brillante, turbidez fina de levadura.Aromas de malta y levadura, frescos aromáticos con finas notas florales.Gusto: Suave y elegante, un poco de sabor a lúpulo",7.5,2024-12-04 02:46:44.951668,l,1.5,Evervess
Pedidos Ya Lince,Bebidas sin alcohol,Agua Cielo Sin Gas 1Lt,* Compra máxima de 12 unidades por cliente,2.9,2024-12-04 02:46:44.951668,l,1.0,Cielo
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola Botella 3 Lt,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",12.5,2024-12-04 02:46:44.951668,l,3.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola Sin Azúcar 500 ml,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",3.2,2024-12-04 02:46:44.951668,ml,500.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Mateo Con Gas 1.5Lt,,2.9,2024-12-04 02:46:44.951668,l,1.5,San Mateo
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola 6Pack 500Ml,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",15.9,2024-12-04 02:46:44.951668,ml,3000.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Mateo Con Gas 6Pack 600Ml,,11.5,2024-12-04 02:46:44.951668,ml,3600.0,San Mateo
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola Sin Azúcar 2.25 L,"Disfruta del sabor delicioso de Coca-Cola Sin Azúcar, perfecta para compartir en reuniones y momentos especiales; con el mismo sabor inigualable y sin calorías, ¡Una opción refrescante y saludable para todos!",9.5,2024-12-04 02:46:44.951668,l,2.25,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Naranja 1.5Lt,,5.9,2024-12-04 02:46:44.951668,l,1.5,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Fanta Kola Inglesa 3Lt,Bebida sin alcohol artificial con sabor a naranja gasificada,7.9,2024-12-04 02:46:44.951668,l,3.0,Fanta
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca-Cola Sin Azúcar 6 x 500 mL,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",15.9,2024-12-04 02:46:44.951668,l,3.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola Sin Azúcar Botella 1.5 Lt Pack De 2 Unid,Contiene 2 unidades de 1.5 litros cada una.Bebida gasificada.Variedad: Sin azúcar.No contiene calorías,12.7,2024-12-04 02:46:44.951668,l,3.0,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Luis Sin Gas 7Lt,Contiene 7 litros.Agua de mesa.Variedad: Sin gas.Envase en plástico reciclado* Compra máxima de 6 unidades por cliente,10.0,2024-12-04 02:46:44.951668,l,7.0,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola Sin Azúcar 6Pack 300Ml,Contiene 6 unidades de 300 ml cada una.Bebida gasificada.Variedad: Sin azúcar.No contiene calorías,10.1,2024-12-04 02:46:44.951668,ml,1800.0,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola 2.5Lt,Contiene 2.5 litros.Bebida gasificada.Variedad: Original.Contiene cafeína,9.9,2024-12-04 02:46:44.951668,l,2.5,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Durazno 500Ml,,2.9,2024-12-04 02:46:44.951668,ml,500.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Nectar Gloria maracuya 1 lt,Nectar Gloria maracuya 1 lt,4.9,2024-12-04 02:46:44.951668,un,1.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Agua Cielo Sin Gas 6Pack 625Ml,* Compra máxima de 6 unidades por cliente,6.9,2024-12-04 02:46:44.951668,ml,3750.0,Cielo
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca Cola 355ml,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",6.5,2024-12-04 02:46:44.951668,oz,12.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Pack X2 Agua San Mateo Con Gas 600 ml,,3.9,2024-12-04 02:46:44.951668,ml,1200.0,San Mateo
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Naranja 1Lt,Contiene 1 litro.Bebida de naranja.Fuente de vitamina C.Sin colorantes ni conservantes.Empaque 100% reciclable,4.9,2024-12-04 02:46:44.951668,l,1.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola 500Ml,Contiene 500 ml.Bebida gasificada.Variedad: Original.Contiene cafeína,3.2,2024-12-04 02:46:44.951668,ml,500.0,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Mateo Sin Gas 6Pack 600Ml,,11.9,2024-12-04 02:46:44.951668,l,3.6,San Mateo
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola 3 L,,11.4,2024-12-04 02:46:44.951668,l,3.0,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Piña 1Lt,Contiene 1 litro.Bebida de piña.Fuente de vitamina C.Sin colorantes ni conservantes.Empaque 100% reciclable,4.9,2024-12-04 02:46:44.951668,l,1.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca Cola Vainilla 355ml,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",6.9,2024-12-04 02:46:44.951668,ml,355.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola Sin Azúcar 500Ml,Contiene 500 ml.Bebida gasificada.Variedad: Sin azúcar.No contiene calorías,3.2,2024-12-04 02:46:44.951668,ml,500.0,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Frugos Durazno 1.5L,"Contiene 1.5 litros.Bebida de durazno.Con vitaminas A, C y D.Sabor: Durazno40% reducida en azúcar",6.5,2024-12-04 02:46:44.951668,l,1.5,Frugos Del Valle
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Fanta Kola Inglesa 500Ml,Bebida sin alcohol artificial con sabor a naranja gasificada,2.9,2024-12-04 02:46:44.951668,ml,500.0,Fanta
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola Sin Azúcar 1Lt,Contiene 1 litro.Bebida gasificada.Variedad: Sin azúcar.No contiene calorías,5.5,2024-12-04 02:46:44.951668,l,1.0,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Sprite 3 L,Bebida sin alcohol gasificada con 5% de jugo de limón,8.2,2024-12-04 02:46:44.951668,l,3.0,Sprite
Pedidos Ya Lince,Bebidas sin alcohol,2 X Agua San Mateo Sin Gas 2.5Lt,,8.0,2024-12-04 02:46:44.951668,l,2.5,San Mateo
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Luis Sin Gas 2.5 l,,3.3,2024-12-04 02:46:44.951668,l,2.5,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Mango 1Lt,,4.9,2024-12-04 02:46:44.951668,l,1.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Rehidratante Sporade Tropical 500Ml,,2.6,2024-12-04 02:46:44.951668,ml,500.0,Sporade
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Fanta Naranja 3Lt,Bebida sin alcohol artificial con sabor a naranja gasificada,8.2,2024-12-04 02:46:44.951668,l,3.0,Fanta
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Fanta Naranja 500 ml,Bebida sin alcohol artificial con sabor a naranja gasificada,2.9,2024-12-04 02:46:44.951668,ml,500.0,Fanta
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Fanta Manzana Verde Fanta 500 ml,,2.7,2024-12-04 02:46:44.951668,ml,500.0,Fanta
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Guaraná 3Lt,,8.9,2024-12-04 02:46:44.951668,l,3.0,Guarana
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Durazno 1L,Contiene 1 litro.Bebida de durazno.Fuente de vitamina C.Sin colorantes ni conservantes.Empaque 100% reciclable,4.9,2024-12-04 02:46:44.951668,l,1.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Coca Cola Zero 355ml,"Bebida sin alcohol gasificada de extractos vegetales, sabor cola",6.5,2024-12-04 02:46:44.951668,ml,355.0,Coca-Cola
Pedidos Ya Lince,Bebidas sin alcohol,Bebida De Durazno Gloria 1.5L,Contiene 1.5 litros.Bebida de durazno.Alto en vitamina C.Sin conservantes,5.9,2024-12-04 02:46:44.951668,l,1.5,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Guaraná 2 L,,6.5,2024-12-04 02:46:44.951668,l,2.0,Guarana
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola Sin Azúcar Botella 2.25 Lt,,9.5,2024-12-04 02:46:44.951668,l,2.25,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Luis Con Gas 2.5 L,,3.1,2024-12-04 02:46:44.951668,l,2.5,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Sprite 500Ml,Bebida sin alcohol gasificada con 5% de jugo de limón (500 mL),2.9,2024-12-04 02:46:44.951668,ml,500.0,Sprite
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Schweppes Ginger Ale 1.5 L,Contiene 1.5 litros.Bebida gasificada.Variedad: Original.Sabor: Ginger Ale.Reducida en calorías.No contiene azúcar.Envase en material 100% reciclable,6.9,2024-12-04 02:46:44.951668,l,1.5,Schweppes
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Rehidratante Sporade Tropical 1.5Lt,,5.9,2024-12-04 02:46:44.951668,l,1.5,Sporade
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Limonada Con Miel De Abeja Y Kion 1L,"Contiene 1 litro.Bebida con concentrado de miel de abeja, jugo de limón y kion",4.9,2024-12-04 02:46:44.951668,l,1.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Mateo con gas 600ml,,2.2,2024-12-04 02:46:44.951668,ml,600.0,San Mateo
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Emoliente Cebada Y Hierbas Aromáticas 1L,Contiene 1 litro.Bebida a base de concentrado de cebada y hierbas aromáticas,4.9,2024-12-04 02:46:44.951668,l,1.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Chicha Morada 320Ml,,2.9,2024-12-04 02:46:44.951668,ml,320.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Schweppes Citrus 1.5Lt,Contiene 1.5 litros.Bebida gasificada.Sabor: Cítrico.No contiene azúcar.Envase en material 100% reciclable,6.9,2024-12-04 02:46:44.951668,l,1.5,Schweppes
Pedidos Ya Lince,Bebidas sin alcohol,Bebida De Fruta Gloria Surtido 500 Ml,,2.5,2024-12-04 02:46:44.951668,ml,500.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Agua Saborizada San Luis Maracuyá Con Gas 625mL,Contiene 625 ml.Bebida gasificada.Sabor: Maracuyá,2.2,2024-12-04 02:46:44.951668,ml,625.0,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Fortificada Gloria Durazno 6Pack 200Ml,,8.5,2024-12-04 02:46:44.951668,ml,1200.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Emoliente Cebada Y Hierbas Aromáticas 320Ml,,2.9,2024-12-04 02:46:44.951668,ml,320.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Gloria Durazno 6Pack 500Ml,,16.9,2024-12-04 02:46:44.951668,ml,3000.0,Gloria
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Luis Con Gas 625Ml,Contiene 625 ml.Agua de mesa.Variedad: Con gas,1.8,2024-12-04 02:46:44.951668,ml,625.0,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Mateo sin gas 600ml,,2.2,2024-12-04 02:46:44.951668,ml,600.0,San Mateo
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola 6Pack 500ml,Contiene 6 unidades de 500 ml cada una.Bebida gasificada.Variedad: Original.Contiene cafeína,15.9,2024-12-04 02:46:44.951668,ml,3000.0,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Agua Kids Sin Gas 15Unid Cielo 200 ML,,9.9,2024-12-04 02:46:44.951668,ml,200.0,Cielo
Pedidos Ya Lince,Bebidas sin alcohol,Agua Cielo Sin Gas 24Pack 350Ml,Agua natural libre de sodio.Tratada con tecnología vanguardista y el más estricto control de calidad.Unidades: 24Contenido: 350 ml c/u* Compra máxima de 6 unidades por cliente,17.9,2024-12-04 02:46:44.951668,ml,8400.0,Cielo
Pedidos Ya Lince,Bebidas sin alcohol,Agua Cielo 6Pack 2.5 Lt,,16.9,2024-12-04 02:46:44.951668,l,15.0,Cielo
Pedidos Ya Lince,Bebidas sin alcohol,Agua Cielo Sin Gas 625 ml,* Compra máxima de 12 unidades por cliente,1.5,2024-12-04 02:46:44.951668,ml,625.0,Cielo
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Luis Sin Gas 6Pack 750Ml,Contiene 6 unidades de 750 ml cada una.Agua de mesa sin gas* Compra máxima de 6 unidades por cliente,9.2,2024-12-04 02:46:44.951668,ml,4500.0,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Pack 2 Agua Cielo Sin Gas 2.5 L,,5.6,2024-12-04 02:46:44.951668,l,2.5,Cielo
Pedidos Ya Lince,Bebidas sin alcohol,Pack X2 Agua San Mateo Sin Gas 600 ml,,3.9,2024-12-04 02:46:44.951668,ml,1200.0,San Mateo
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Sprite Botella 2.25L,Bebida sin alcohol gasificada con 5% de jugo de limón,6.9,2024-12-04 02:46:44.951668,l,2.25,Sprite
Pedidos Ya Lince,Bebidas sin alcohol,Agua Cielo Con Gas 625Ml,,1.9,2024-12-04 02:46:44.951668,ml,625.0,Cielo
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Inca Kola 355ml,,6.5,2024-12-04 02:46:44.951668,ml,355.0,Inca Kola
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Guaraná 1Lt,,3.9,2024-12-04 02:46:44.951668,l,1.0,Guaraná
Pedidos Ya Lince,Bebidas sin alcohol,Agua Tónica Evervess 1.5Lt,,7.9,2024-12-04 02:46:44.951668,l,1.5,Evervess
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Luis Sabor Limón Botella 1.5L,,4.2,2024-12-04 02:46:44.951668,l,1.5,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Luis Sabor Piña Kion 625Ml,Contiene 265 ml.Bebida de agua.Sabor: Piña con kión.Con esencia natural a kión,2.2,2024-12-04 02:46:44.951668,ml,625.0,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Luis Sin Gas 1Lt,Contiene 1 litro.Agua de mesa.Variedad: Sin gas.Envase no retornable* Compra máxima de 12 unidades por cliente,2.9,2024-12-04 02:46:44.951668,l,1.0,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Fanta Botella 2.25 Lt,Bebida sin alcohol artificial con sabor a naranja gasificada,6.9,2024-12-04 02:46:44.951668,l,2.25,Fanta
Pedidos Ya Lince,Bebidas sin alcohol,Bebida de Naranja Frugos del Valle Caja 1.5 Lt,"Contiene 1.5 litros.Bebida de naranja.Con vitaminas A, C y D.Sabor: Naranja60% reducida en azúcar",6.5,2024-12-04 02:46:44.951668,l,1.5,Frugos Del Valle
Pedidos Ya Lince,Bebidas sin alcohol,Agua Saborizada San Luis Limón 625mL,Contiene 625 ml.Bebida de agua.Sabor: Limón,2.2,2024-12-04 02:46:44.951668,ml,625.0,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Suero Suerox Fresa Kiwi 630Ml,"Bebida hidratante con 8 iones y electrolitos orales, sin calorías. Recupera minerales perdidos al sudar en actividades diarias, incluyendo físicas, para niveles adecuados de hidratación.",6.9,2024-12-04 02:46:44.951668,ml,630.0,Suerox
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Fanta Kola Inglesa Botella 2.25L,Bebida sin alcohol artificial con sabor a naranja gasificada,6.9,2024-12-04 02:46:44.951668,l,2.25,Fanta
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Rehidratante Sporade Surtido 6Pack 500Ml,Sabores surtidos.Bebida hidratante.Contenido: 6 unidades,12.9,2024-12-04 02:46:44.951668,ml,3000.0,Sporade
Pedidos Ya Lince,Bebidas sin alcohol,Bebida Frugos Durazno 6Pack 235ml,,8.5,2024-12-04 02:46:44.951668,ml,1410.0,Frugos Del Valle
Pedidos Ya Lince,Bebidas sin alcohol,Agua San Luis Sin Gas 750Ml,Contiene 750 ml.Agua de mesa.Variedad: Sin gas* Compra máxima de 12 unidades por cliente,1.9,2024-12-04 02:46:44.951668,ml,750.0,San Luis
Pedidos Ya Lince,Bebidas sin alcohol,Gaseosa Fanta Naranja 355ml,Bebida sin alcohol artificial con sabor a naranja gasificada,6.5,2024-12-04 02:46:44.951668,ml,355.0,Fanta
