categoria,description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
PAPA BLANCA,Papa Blanca Metro x kg,,1.0,kg,2.6,metro,2024-12-07 20:43:28.246084,PAPA BLANCA,1.0,kg,2.6,PAPA BLANCA
PAPA BLANCA,Papa Blanca x kg,,1.0,kg,2.79,metro,2024-12-07 20:43:28.246084,PAPA BLANCA,1.0,kg,2.79,PAPA BLANCA
PAPA BLANCA,Papa Blanca Yungay Metro x kg,,1.0,kg,2.99,metro,2024-12-07 20:43:28.246084,PAPA BLANCA,1.0,kg,2.99,PAPA BLANCA
PAPA BLANCA,Papa Blanca Cocktail x kg,,1.0,kg,3.29,wong,2024-12-07 17:53:52.269697,PAPA BLANCA,1.0,kg,3.29,PAPA BLANCA
PAPA BLANCA,Papa Blanca Canchán Procesada x kgs,,1.0,kg,3.39,metro,2024-12-07 20:43:28.246084,PAPA BLANCA,1.0,kg,3.39,PAPA BLANCA
PAPA BLANCA,Papa Cocktail Blanca Agro Selecto 800g,,800.0,g,6.0,wong,2024-12-07 17:53:52.269697,PAPA BLANCA,1.0,kg,7.5,PAPA BLANCA
PAPA BLANCA,Papa Blanca Yungay Agro Selecto 2kg,,2.0,kg,8.5,metro,2024-12-07 20:43:28.246084,PAPA BLANCA,1.0,kg,4.25,PAPA BLANCA
ACEITUNA DE BOTIJA,Aceitunas Enteras en Conserva OLIVALLE Botija ...,,180.0,g,4.0,plaza_vea,2024-12-07 14:12:53.096726,ACEITUNA DE BOTIJA,180.0,g,4.0,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceitunas en Conserva BELL'S Botija entera Bol...,,250.0,g,6.1,plaza_vea,2024-12-07 14:12:53.096726,ACEITUNA DE BOTIJA,250.0,g,6.1,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceitunas en Conserva BELL'S Botija en Tiras B...,,250.0,g,6.5,plaza_vea,2024-12-07 14:12:53.096726,ACEITUNA DE BOTIJA,250.0,g,6.5,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceitunas Botija 240 g,EL OLIVAR,240.0,g,8.9,tottus,2024-12-07 13:51:41.223444,ACEITUNA DE BOTIJA,240.0,g,8.9,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceitunas en Conserva BELL'S Botija deshuesada...,,250.0,g,9.4,plaza_vea,2024-12-07 14:12:53.096726,ACEITUNA DE BOTIJA,250.0,g,9.4,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceitunas en Conserva BELL'S Botija Deshuesada Bolsa 250g,BELL'S,250.0,g,9.6,vivanda,2024-12-07 14:36:30.028135,ACEITUNA DE BOTIJA,250.0,g,9.6,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija con Pepa 240 g,TOTTUS,240.0,g,9.9,tottus,2024-12-07 13:51:41.223444,ACEITUNA DE BOTIJA,240.0,g,9.9,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija sin Pepa 240 g,TOTTUS,240.0,g,11.3,tottus,2024-12-07 13:51:41.223444,ACEITUNA DE BOTIJA,240.0,g,11.3,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceitunas en Conserva BELL'S Botija en rodajas...,,250.0,g,12.0,plaza_vea,2024-12-07 14:12:53.096726,ACEITUNA DE BOTIJA,250.0,g,12.0,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceitunas Negras Botija Extra 400g,,400.0,g,12.99,wong,2024-12-07 17:52:21.592966,ACEITUNA DE BOTIJA,400.0,g,12.99,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija en Rodajas HUERTO MEJÍA Paquet...,,220.0,g,13.5,plaza_vea,2024-12-07 14:12:53.096726,ACEITUNA DE BOTIJA,220.0,g,13.5,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija Extra Huerto Mejía Pote 400 gr,,400.0,g,14.0,metro,2024-12-07 20:42:28.070157,ACEITUNA DE BOTIJA,400.0,g,14.0,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija Sin Hueso Huerto Mejia 400g,,400.0,g,14.6,wong,2024-12-07 17:52:21.592966,ACEITUNA DE BOTIJA,400.0,g,14.6,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija Sin Hueso Huerto Mejia 400g,,400.0,g,14.6,metro,2024-12-07 20:42:28.070157,ACEITUNA DE BOTIJA,400.0,g,14.6,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija Deshuesada Olivos del Sur 225g,,225.0,g,15.0,metro,2024-12-07 20:42:28.070157,ACEITUNA DE BOTIJA,225.0,g,15.0,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija Deshuesada Olivos del Sur 225g,,225.0,g,15.0,wong,2024-12-07 17:52:21.592966,ACEITUNA DE BOTIJA,225.0,g,15.0,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija Light Entera 300 g,OLIVOS DEL SUR,300.0,g,15.1,tottus,2024-12-07 13:51:41.223444,ACEITUNA DE BOTIJA,300.0,g,15.1,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceitunas en Conserva OLIVOS DEL SUR De aceituna botija entera Doypack 500g,OLIVOS DEL SUR,500.0,g,22.7,vivanda,2024-12-07 14:36:30.028135,ACEITUNA DE BOTIJA,500.0,g,22.7,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija Entera Olivos Del Sur Contenido 850 g,,850.0,g,23.4,metro,2024-12-07 20:42:28.070157,ACEITUNA DE BOTIJA,850.0,g,23.4,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija Entera Olivos Del Sur Contenido 850 g,,850.0,g,23.4,wong,2024-12-07 17:52:21.592966,ACEITUNA DE BOTIJA,850.0,g,23.4,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Pan Artesanal Congelado PANCITOS DEL SUR Relleno con Aceitunas Botija Bolsa 6un,PANCITOS DEL SUR,6.0,un,24.2,vivanda,2024-12-07 14:36:30.028135,ACEITUNA DE BOTIJA,6.0,un,24.2,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija Deshuesada Olivos del Sur 850g,,850.0,g,28.9,wong,2024-12-07 17:52:21.592966,ACEITUNA DE BOTIJA,850.0,g,28.9,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceituna Botija Deshuesada Olivos del Sur 850g,,850.0,g,30.0,metro,2024-12-07 20:42:28.070157,ACEITUNA DE BOTIJA,850.0,g,30.0,ACEITUNA DE BOTIJA
ACEITUNA DE BOTIJA,Aceitunas Negras Botija Extra 750g,,750.0,g,31.9,metro,2024-12-07 20:42:28.070157,ACEITUNA DE BOTIJA,750.0,g,31.9,ACEITUNA DE BOTIJA
MANZANA IMPORTADA,Manzana Verde Importada,,0.6,kg,7.98,plaza_vea,2024-12-07 13:48:21.300289,MANZANA IMPORTADA,1.0,kg,13.3,MANZANA IMPORTADA
MANZANA IMPORTADA,Manzana Roja Importada,,0.6,kg,8.18,plaza_vea,2024-12-07 13:48:21.300289,MANZANA IMPORTADA,1.0,kg,13.633333333333333,MANZANA IMPORTADA
MANZANA IMPORTADA,Manzana Royal Gala Importada,,0.6,kg,8.8,plaza_vea,2024-12-07 13:48:21.300289,MANZANA IMPORTADA,1.0,kg,14.666666666666668,MANZANA IMPORTADA
GALLETAS BAÑADAS,Galletas Vainilla BELL'S bañadas con Chocolate...,,6.0,un,3.9,plaza_vea,2024-12-07 13:08:44.167189,GALLETAS BAÑADAS,6.0,un,3.9,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galleta Bañada 192g,TOTTUS,192.0,g,4.2,tottus,2024-12-07 12:51:10.021635,GALLETAS BAÑADAS,192.0,g,4.2,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas GLACITAS Bañadas con Sabor a Toffee B...,,6.0,un,4.79,plaza_vea,2024-12-07 13:08:44.167189,GALLETAS BAÑADAS,6.0,un,4.79,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas GLACITAS Bañadas con Sabor a Fresa Bo...,,6.0,un,4.79,plaza_vea,2024-12-07 13:08:44.167189,GALLETAS BAÑADAS,6.0,un,4.79,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas GLACITAS Bañadas en Choconieve Bolsa ...,,6.0,un,4.79,plaza_vea,2024-12-07 13:08:44.167189,GALLETAS BAÑADAS,6.0,un,4.79,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas CHOCO ¡BUM! Bañadas con Sabor a Choco...,,6.0,un,4.8,plaza_vea,2024-12-07 13:08:44.167189,GALLETAS BAÑADAS,6.0,un,4.8,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas CHOCO ¡BUM! Bañadas con Sabor a Chocolate Paquete 6un,VICTORIA,6.0,un,4.8,vivanda,2024-12-07 13:53:13.313602,GALLETAS BAÑADAS,6.0,un,4.8,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas GLACITAS Bañadas con Sabor a Toffee Paquete 6un,VICTORIA GLACITAS,6.0,un,5.1,vivanda,2024-12-07 13:53:13.313602,GALLETAS BAÑADAS,6.0,un,5.1,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas GLACITAS Bañadas con Sabor a Choconieve Paquete 6un,VICTORIA GLACITAS,6.0,un,5.1,vivanda,2024-12-07 13:53:13.313602,GALLETAS BAÑADAS,6.0,un,5.1,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas PICARAS Fresa Pasión Bañadas en Chocolate Paquete 6un,PICARAS,6.0,un,6.0,vivanda,2024-12-07 13:53:13.313602,GALLETAS BAÑADAS,6.0,un,6.0,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Fruta Deshidratada Bañada en Chocolate Piña Mondo Doypack 40 g,,40.0,g,7.5,wong,2024-12-07 16:39:52.813401,GALLETAS BAÑADAS,40.0,g,7.5,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas Rellenas Oreo Bañadas Lata 328g,,328.0,g,19.9,wong,2024-12-07 16:39:52.813401,GALLETAS BAÑADAS,328.0,g,19.9,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas Rellenas Oreo Bañadas Lata 328g,,328.0,g,19.9,metro,2024-12-07 19:38:05.734387,GALLETAS BAÑADAS,328.0,g,19.9,GALLETAS BAÑADAS
GALLETAS BAÑADAS,Galletas Bañadas en Chocolate Gordis 150g,,150.0,g,21.9,metro,2024-12-07 19:38:05.734387,GALLETAS BAÑADAS,150.0,g,21.9,GALLETAS BAÑADAS
VAINITA VERDE (AMERICANA),Vainita en Trozos Cuisine & Co 400g,,400.0,g,6.32,metro,2024-12-07 20:37:16.825227,VAINITA VERDE (AMERICANA),400.0,g,6.32,VAINITA VERDE (AMERICANA)
VAINITA VERDE (AMERICANA),Vainita en Trozos Cuisine & Co 400g,,400.0,g,6.32,wong,2024-12-07 17:47:23.215220,VAINITA VERDE (AMERICANA),400.0,g,6.32,VAINITA VERDE (AMERICANA)
VAINITA VERDE (AMERICANA),Vainita Corte Greens Fresh Frozen 1 kg,,1.0,kg,10.88,metro,2024-12-07 20:37:16.825227,VAINITA VERDE (AMERICANA),1.0,kg,10.88,VAINITA VERDE (AMERICANA)
VAINITA VERDE (AMERICANA),Vainitas Picadas Cuisine & Co 500g,,500.0,g,11.9,metro,2024-12-07 20:37:16.825227,VAINITA VERDE (AMERICANA),500.0,g,11.9,VAINITA VERDE (AMERICANA)
VAINITA VERDE (AMERICANA),Vainita Metro x kg,,1.0,kg,11.99,metro,2024-12-07 20:37:16.825227,VAINITA VERDE (AMERICANA),1.0,kg,11.99,VAINITA VERDE (AMERICANA)
VAINITA VERDE (AMERICANA),Vainita Picada Wong Bandeja 300g,,300.0,g,12.0,wong,2024-12-07 17:47:23.215220,VAINITA VERDE (AMERICANA),300.0,g,12.0,VAINITA VERDE (AMERICANA)
VAINITA VERDE (AMERICANA),Vainita x kg,,1.0,kg,12.49,wong,2024-12-07 17:47:23.215220,VAINITA VERDE (AMERICANA),1.0,kg,12.49,VAINITA VERDE (AMERICANA)
VAINITA VERDE (AMERICANA),Vainita Picada Wong Bandeja 400 g,,400.0,g,15.5,wong,2024-12-07 17:47:23.215220,VAINITA VERDE (AMERICANA),400.0,g,15.5,VAINITA VERDE (AMERICANA)
COSTILLA DE CERDO,Costillas de Cerdo ST. LOUIS Importado,,1.95,kg,29.9,plaza_vea,2024-12-07 13:16:52.022096,COSTILLA DE CERDO,1.0,kg,15.333333333333334,COSTILLA DE CERDO
COSTILLA DE CERDO,Costillas a la Oriental Otto Kunz x kg,,1.0,kg,37.9,metro,2024-12-07 19:48:34.689085,COSTILLA DE CERDO,1.0,kg,37.9,COSTILLA DE CERDO
COSTILLA DE CERDO,Costillas a la BBQ Otto Kunz x kg,,1.0,kg,37.9,metro,2024-12-07 19:48:34.689085,COSTILLA DE CERDO,1.0,kg,37.9,COSTILLA DE CERDO
COSTILLA DE CERDO,Costillas de Cerdo x kg,,1.0,kg,38.9,metro,2024-12-07 19:48:34.689085,COSTILLA DE CERDO,1.0,kg,38.9,COSTILLA DE CERDO
COSTILLA DE CERDO,Media Costilla de Cerdo Texas Pork x kg,,1.0,kg,39.9,metro,2024-12-07 19:48:34.689085,COSTILLA DE CERDO,1.0,kg,39.9,COSTILLA DE CERDO
COSTILLA DE CERDO,Costilla de Cerdo San Fernando x kg,,1.0,kg,42.9,metro,2024-12-07 19:48:34.689085,COSTILLA DE CERDO,1.0,kg,42.9,COSTILLA DE CERDO
COSTILLA DE CERDO,Costilla La Segoviana x kg,,1.0,kg,44.9,metro,2024-12-07 19:48:34.689085,COSTILLA DE CERDO,1.0,kg,44.9,COSTILLA DE CERDO
COSTILLA DE CERDO,Costillas St Louis San Fernando BBQ x kg,,1.0,kg,44.9,metro,2024-12-07 19:48:34.689085,COSTILLA DE CERDO,1.0,kg,44.9,COSTILLA DE CERDO
COSTILLA DE CERDO,Costillas St Louis San Fernando Orientales x kg,,1.0,kg,44.9,metro,2024-12-07 19:48:34.689085,COSTILLA DE CERDO,1.0,kg,44.9,COSTILLA DE CERDO
COSTILLA DE CERDO,Costillas St Louis Finas Hierbas San Fernando x kg,,1.0,kg,44.9,metro,2024-12-07 19:48:34.689085,COSTILLA DE CERDO,1.0,kg,44.9,COSTILLA DE CERDO
COLIFLOR,Coliflor Un,,1.0,un,3.7,plaza_vea,2024-12-07 14:01:32.506008,COLIFLOR,1.0,un,3.7,COLIFLOR
COLIFLOR,Coliflor Congelada BELL'S Bolsa 500g,,500.0,g,5.49,plaza_vea,2024-12-07 14:01:32.506008,COLIFLOR,500.0,g,5.49,COLIFLOR
COLIFLOR,Coliflor Serrano 600g,,600.0,g,6.0,metro,2024-12-07 20:30:37.729033,COLIFLOR,600.0,g,6.0,COLIFLOR
COLIFLOR,Coliflor Congelada Green Food 400g,,400.0,g,6.0,metro,2024-12-07 20:30:37.729033,COLIFLOR,400.0,g,6.0,COLIFLOR
COLIFLOR,Coliflor Congelada Green Food 400g,,400.0,g,6.0,wong,2024-12-07 17:40:46.595310,COLIFLOR,400.0,g,6.0,COLIFLOR
COLIFLOR,Coliflor Entera x un,,1.0,un,7.5,metro,2024-12-07 20:30:37.729033,COLIFLOR,1.0,un,7.5,COLIFLOR
GRATED DE PESCADO EN CONSERVA,Grated de Atún CAMPOMAR en Aceite Vegetal Lata 160g,Campomar,160.0,g,3.8,vega,2024-12-07 15:44:16.368939,GRATED DE PESCADO EN CONSERVA,160.0,g,3.8,GRATED DE PESCADO EN CONSERVA
GRATED DE PESCADO EN CONSERVA,Grated de Atún VEGA en Aceite Vegetal Lata 170g,Vega,170.0,g,3.8,vega,2024-12-07 15:44:16.368939,GRATED DE PESCADO EN CONSERVA,170.0,g,3.8,GRATED DE PESCADO EN CONSERVA
GRATED DE PESCADO EN CONSERVA,Grated de Atún FLORIDA en Aceite Vegetal Lata 140gr,Florida,140.0,g,4.6,vega,2024-12-07 15:44:16.368939,GRATED DE PESCADO EN CONSERVA,140.0,g,4.6,GRATED DE PESCADO EN CONSERVA
GRATED DE PESCADO EN CONSERVA,Grated de Atún VEGA en Aceite Vegetal Lata 170g x3u,Vega,170.0,g,9.0,vega,2024-12-07 15:44:16.368939,GRATED DE PESCADO EN CONSERVA,170.0,g,9.0,GRATED DE PESCADO EN CONSERVA
GRATED DE PESCADO EN CONSERVA,Grated de Atún FLORIDA en Aceite Vegetal Lata 140gr,Florida,140.0,g,27.6,vega,2024-12-07 15:44:16.368939,GRATED DE PESCADO EN CONSERVA,140.0,g,27.6,GRATED DE PESCADO EN CONSERVA
ARROZ ENVASADO,Arroz Atómico Nevado con Vainilla 125 g,FORTE GOLPE,125.0,g,3.5,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,28.0,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Cuisine & Co 750g,,750.0,g,3.6,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,4.8,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior VEGA Bolsa 750g,Vega,750.0,g,3.7,vega,2024-12-07 15:07:57.356012,ARROZ ENVASADO,1.0,kg,4.933333333333334,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Atómico Integral con Miel 125g,,125.0,g,3.7,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,29.6,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra Metro 750g,,750.0,g,3.7,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,4.933333333333334,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra Cuisine & Co 750g,,750.0,g,3.8,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,5.066666666666666,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra Cuisine & Co 750g,,750.0,g,3.8,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,5.066666666666666,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra Integral 750 g,TOTTUS,750.0,g,3.89,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,5.1866666666666665,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Añejo Extra Cuisine & Co 750g,,750.0,g,3.9,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,5.199999999999999,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Integral Cuisine & Co 750g,,750.0,g,3.9,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,5.199999999999999,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra BELL'S Bolsa 750g,BELL'S,750.0,g,3.9,vivanda,2024-12-07 13:47:41.195499,ARROZ ENVASADO,1.0,kg,5.199999999999999,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Añejo Extra Cuisine & Co 750g,,750.0,g,3.9,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,5.199999999999999,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior 750 g,TOTTUS,750.0,g,3.9,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,5.199999999999999,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Integral Cuisine & Co 750g,,750.0,g,3.9,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,5.199999999999999,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior VALLENORTE Bolsa 750g,VALLENORTE,750.0,g,3.99,vivanda,2024-12-07 13:47:41.195499,ARROZ ENVASADO,1.0,kg,5.32,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Valle Norte 750 g,VALLENORTE,750.0,g,3.99,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,5.32,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior x 750 g,FARAON,750.0,g,4.0,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,5.333333333333333,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra 750 g,TOTTUS,750.0,g,4.0,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,5.333333333333333,ARROZ ENVASADO
ARROZ ENVASADO,Arroz con Leche LA FLORENCIA Envase 140g,LA FLORENCIA,140.0,g,4.0,vivanda,2024-12-07 13:47:41.195499,ARROZ ENVASADO,1.0,kg,28.57142857142857,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior COSTEÑO Bolsa 750g,Costeño,750.0,g,4.2,vega,2024-12-07 15:07:57.356012,ARROZ ENVASADO,1.0,kg,5.6,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Valle Norte Primera Cosecha Bolsa 750 g,,750.0,g,4.2,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,5.6,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Atómico Nevado Forte Golpe Bolsa 125 g,,125.0,g,4.2,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,33.6,ARROZ ENVASADO
ARROZ ENVASADO,Arroz con Leche Cuisine & Co x 160g,,160.0,g,4.3,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,26.875,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Costeño 750 g,COSTENO,750.0,g,4.3,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,5.7333333333333325,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Añejo Faraón Rojo 750g,,750.0,g,4.3,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,5.7333333333333325,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Costeño 750g,,750.0,g,4.3,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,5.7333333333333325,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Valle Norte Primera Cosecha Bolsa 750 g,,750.0,g,4.3,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,5.7333333333333325,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra BELL'S Selección Bolsa 750g,BELL'S SELECCIÓN,750.0,g,4.4,vivanda,2024-12-07 13:47:41.195499,ARROZ ENVASADO,1.0,kg,5.866666666666667,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Wong Bolsa 1 Kg,,1.0,kg,4.4,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,4.4,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra Añejo Campo Norte 750g,,750.0,g,4.4,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,5.866666666666667,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Añejo Extra COSTEÑO Bolsa 750g,COSTENO,750.0,g,4.5,vivanda,2024-12-07 13:47:41.195499,ARROZ ENVASADO,1.0,kg,6.0,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Añejo 750 g,VALLENORTE,750.0,g,4.5,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,6.0,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Costeño Añejo Extra 750g,,750.0,g,4.5,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,6.0,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra Añejo Premium 750 g,TOTTUS,750.0,g,4.52,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,6.0266666666666655,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Gran Chalán 750 g,GRAN CHALAN,750.0,g,4.6,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,6.133333333333333,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra TIMONEL Importado Bolsa 750g,Timonel,750.0,g,4.6,vega,2024-12-07 15:07:57.356012,ARROZ ENVASADO,1.0,kg,6.133333333333333,ARROZ ENVASADO
ARROZ ENVASADO,Arroz con Miel + Trigo con Miel Vita Pluss Bolsa 125 g Pack 5 unid,,125.0,g,4.6,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,36.8,ARROZ ENVASADO
ARROZ ENVASADO,Arroz con Miel + Trigo con Miel Vita Pluss Bolsa 125 g Pack 5 unid,,125.0,g,4.6,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,36.8,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Blanco Extra Añejo Faraón Naranja 750g,,750.0,g,4.65,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,6.2,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Añejo Superior Valle Norte 750g,,750.0,g,4.7,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,6.266666666666667,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Superior Añejo VALLENORTE Bolsa 750g,VALLENORTE,750.0,g,4.7,vivanda,2024-12-07 13:47:41.195499,ARROZ ENVASADO,1.0,kg,6.266666666666667,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra COSTEÑO Bolsa 750g,Costeño,750.0,g,4.7,vega,2024-12-07 15:07:57.356012,ARROZ ENVASADO,1.0,kg,6.266666666666667,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Blanco Extra Añejo Faraón Naranja 750g,,750.0,g,4.75,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,6.333333333333333,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Añejo Superior Valle Norte 750g,,750.0,g,4.8,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,6.4,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra Costeño 750g,,750.0,g,4.9,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,6.533333333333333,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra Costeño 750 g,COSTENO,750.0,g,4.9,tottus,2024-12-07 12:42:48.753900,ARROZ ENVASADO,1.0,kg,6.533333333333333,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Integral Molino Rojo Bolsa 1 Kg,,1.0,kg,4.9,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,4.9,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra Costeño 750g,,750.0,g,4.9,metro,2024-12-07 19:29:05.541638,ARROZ ENVASADO,1.0,kg,6.533333333333333,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra COSTEÑO Bolsa 750g,COSTENO,750.0,g,4.9,vivanda,2024-12-07 13:47:41.195499,ARROZ ENVASADO,1.0,kg,6.533333333333333,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Gran Reserva Extra Valle Norte Bolsa 750 g,,750.0,g,4.9,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,6.533333333333333,ARROZ ENVASADO
ARROZ ENVASADO,Arroz con Quinua Negra Fincandina Bolsa 500 g,,500.0,g,4.99,wong,2024-12-07 16:29:52.478430,ARROZ ENVASADO,1.0,kg,9.98,ARROZ ENVASADO
ARROZ ENVASADO,Arroz Extra FARAON Bolsa 750g,Faraon,750.0,g,5.0,vega,2024-12-07 15:07:57.356012,ARROZ ENVASADO,1.0,kg,6.666666666666666,ARROZ ENVASADO
