Market_name,Market_cat_name,Market_subcat_name,Product_name,Product_price,Product_description,Product_unit_type,Product_quantity,Product_type,Product_is_available,Product_branch,scrape_timestamp
La Cesta,Despensa,"Cereales, Avenas Y Granola",trix cereal de maíz sabor frutas,22.5,"Si lo que te gusta desayunar es cereal con forma y sabor de frutas, esta es tu mejor opción. Cereal Trix de Nestlé, con sabor a fruta y además fortificado con 5 vitaminas y 3 minerales esenciales.",gr,330.0,none,True,trix,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",corn flakes cereal de grano entero sin gluten,18.9,"Es una nueva y maravillosa manera de empezar la vida sin gluten. Ricas y crujientes hojuelas de maíz, fortificadas con 5 vitaminas. Hojuelas de maíz fortificadas con 5 vitaminas, no contiene gluten, sin saborizantes ni colorantes artificiales.",gr,405.0,none,True,corn flakes,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",fitness cereal sabor a miel y almendras sin azúcar,24.5,"Contiene deliciosas hojuelas con avena integral y vitaminas del grupo B que serán una gran parte de tu desayuno, para que inicies tu día con vitalidad.",gr,330.0,none,True,fitness,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",chocapic cereal sabor a chocolate,23.9,"Elaborado con grano entero, vitaminas, calcio y hierro. Se puede servir caliente o frío como parte de una dieta saludable y equilibrada de tus hijos.",gr,350.0,none,True,chocapic,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",naturandes avena 7 semillas fibra,9.9,"Es una fuente de fibra que ayuda al tránsito intestinal y los procesos de control de peso. Mezcla de hojuelas de avena, polvos de cañihua, habas, canela, maca, quinua y kiwicha, semillas de chía y linaza.  packing: Bolsa",gr,240.0,none,True,naturandes,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",amaru avena mix lucumango,10.43,"Disfruta de esta deliciosa mezcla de avena en hojuelas, con mango deshidratado, polvo de lúcuma, cacao nibs, maca, semillas de ajonjoli y semillas de chía. Es endulzada con yacón y stevia natural y se puede consumir directamente con leche o yogurt.",gr,400.0,none,True,amaru,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",amaru granola de lúcuma,11.92,"Disfruta de una deliciosa mezcla ideal para tus desayunos, granola con polvo de lúcuma originaria de Ayacucho, avena en hojuelas, almendras, semillas, castañas y estevia Amaru. ",gr,200.0,none,True,amaru,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola", cereal bar barra de cereal golden ,7.5,"Rico cereal de bolsillo, con las siguiente ventajas: pesan poco, fáciles de transportar, no necesita refrigeración, se deshacen en la boca casi sin esfuerzo y se digieren fácilmente. utilizarse como parte de un desayuno o merienda. Los chicos las prefieren.",gr,252.0,none,True,cereal bar,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",amaru granola clásica,11.92,"La clásica, compacta, rica en ingredientes y proporciones. Con deliciosos ingredientes como avena en hojuelas, almendras, pecanas, ajonjolí, vainilla, aceite de coco, miel y stevia. Ideal para que la disfrutes con cualquier tipo de leche.",gr,200.0,none,True,amaru,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",wasi organics cereal protein bites de maca & yacón,23.5,"Cereal expandido de quinoa, kiwicha, arroz y maca con miel de yacón. Disfruta de un desayuno saludable y agrega la fruta de tu preferencia, yogurt o leche.",gr,240.0,none,True,wasi,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",amaru avena mix canela & berries,13.88,"Mezcla de Avena en Hojuelas, Harina de Maca y Proteína de Tara Potenciada Con Blueberries, Semillas de Calabaza, Canela Molida, Cranberries y Semillas de Linaza. Aporta Vitamina C, Proteína, Hierro, Antioxidantes y Fibra. Endulzada Con Stevia Natural y Yacón.",gr,400.0,none,True,amaru,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",amaru avena mix choco plátano,10.43,"Mezcla de Avena en Hojuelas, Harina de Maca y Proteí­Na de Tara Potenciada Con Cacao, Nibs, Semillas de Girasol, Polvo de Cacao y Plátano Deshidratado. Ideal Para Que la Disfrutes Con Cualquier Tipo de Leche. Producto Libre de Gluten y 100% Vegano.",gr,400.0,none,True,amaru,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",meli cereal con sabor a miel,9.5,"Producto de delicioso sabor a miel. También es una gran fuente de nutrientes, gracias a que está fortificado con hierro y vitaminas del complejo B. Para su elaboración se emplearon extruidos de maíz, trigo, avena.",gr,135.0,none,True,angel,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",quaker avena tradicional,16.5,"Disfruta de todos los beneficios de la avena de la manera más fácil y rápida. Están listos para combinarse con tus ingredientes favoritos, ¡llevando el poder nutritivo de Quaker a tu día a día!",gr,900.0,none,True,quaker,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",wasi granola orgánica sin gluten,23.5,"Es un producto 100 % natural libre de azúcar para que te beneficies completamente de los nutrientes de sus granos. Este empaque de 300 g será el protagonista de un nutritivo desayuno peruano junto a leche o yogurt. Entre sus componentes hay castañas, pasas, quinua y miel.",gr,300.0,none,True,wasi,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",quaker avena con quinua,14.5,Bolsa,gr,850.0,none,True,quaker,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",boom chocapic cereal,11.5,Caja.,gr,170.0,none,True,chocapic,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",avena precocida 3 ositos,4.9,Contiene 600 gramos Hojuelas de avena precocida Con calcio hierro y vitaminas,gr,500.0,none,True,3 ositos,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",zucosos cereal en hojuelas azucarado,20.5,"Está elaborado con granos enteros como primer ingrediente, hojuelas de maíz cubiertas con glaseado de azúcar, ideal para complacerte en cualquier momento del día, en compañía de tu bebida láctea favorita.",gr,500.0,none,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",nestlé cereal corn flakes,25.5,Bolsa.,gr,740.0,none,True,nestlé,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",zucaritas hojuelas de maíz,21.5,Caja.,gr,420.0,none,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",choco krispis arroz tostado con cobertura de chocolate,21.5,Caja.,gr,420.0,none,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",cereal chocapic minis,17.5,Contiene 330 gramos Cereal para el desayuno a base de maíz integral trigo integral y trigo Con sabor a chocolate,gr,330.0,none,True,chocapic,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",froot loops mescla de cereal de maíz,21.9,Caja.,gr,350.0,none,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",kitkat cereal,13.9,Cereal para el desayuno a base de trigo integral maíz trigo y cacao. Sabor a Chocolate,gr,210.0,none,True,kitkat,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",corn flakes hojuelas de maíz,18.5,Caja.,gr,410.0,none,True,corn flakes,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",2 x trix cereal sabor frutas,36.0,"Si lo que te gusta desayunar es cereal con forma y sabor de frutas, esta es tu mejor opción. Cereal Trix de Nestlé, con sabor a fruta y además fortificado con 5 vitaminas y 3 minerales esenciales.",gr,330.0,Pack,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",3 x natures heart bebida de avena sin azucar 946 ml,33.36," El delicioso sabor de la avena y sin azúcar añadida, está fortificada con calcio y vitamina A y D.",ml,946.0,Pack,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",2 x chocapic cereal caja,38.24,"Elaborado con grano entero, vitaminas, calcio y hierro. Se puede servir caliente o frío como parte de una dieta saludable y equilibrada de tus hijos.",gr,350.0,Pack,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",angel cereal copix sabor a chocolate con malvaviscos,3.52,"Delicioso cereal en forma de copos de trigo, con sabor a chocolate y pequeños malvaviscos. Ideal para disfrutar de un desayuno rico y divertido. Acompáñalo con leche, yogur, fruta o con lo que más te guste.",gr,120.0,none,True,angel,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",avena quaker tradicional,9.9,Hojuelas de Avena,gr,500.0,none,True,quaker,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",nature's heart avena sin azúcar añadida,13.9," El delicioso sabor de la avena y sin azúcar añadida, está fortificada con calcio y vitamina A y D.",ml,946.0,none,True,natures heart,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",fitness cereal hojuelas de trigo nutrición + energía,32.5,"El cereal Fitness® contiene deliciosas hojuelas con avena integral y vitaminas del grupo B, que será una gran parte de tu desayuno, para que inicies tu día con vitalidad.",gr,570.0,none,True,fitness,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",amaru granola de cacao,11.92,"Disfruta de una deliciosa granola que contiene plátano, aguaymanto deshidratado proveniente del Valle del Urubamba, cacao chuncho en polvo y nibs originario de Quillabamba, es perfecta para una alimentación sana y saludable, puedes comerla en compañía de tu bebida favorita.",gr,200.0,none,True,amaru,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",avena quaker instantánea,10.5,"Esta avena es buena fuente de fibra, ya que proporciona una buena fuente de fibra para apoyar a un sistema digestivo saludable, hecha con cereal 100% integral, disfruta de un delicioso tazón de avena lista en 3 minutos.",gr,350.0,none,True,quaker,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",corn flakes cereal de maíz integral sin gluten,15.5,"Es una nueva y maravillosa manera de empezar el día sin gluten, ricas y crujientes hojuelas de maíz, fortificadas con 5 vitaminas, acompáñalos con la bebida láctea de tu preferencia.",gr,180.0,none,True,corn flakes,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",avena quaker con quinua,9.9,Mezcla de Hojuelas de Avena con Hojuelas de Quínua,gr,330.0,none,True,quaker,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",chocapic nestle cereal  540 g,28.5,Caja,gr,540.0,none,True,chocapic,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",quaker avena con chía y algarrobo,10.5,"Puedes disfrutar de Quaker Avena con Chía y Algarrobo en tus desayunos preparándola con agua o leche o también puedes incluirla en tus licuados. Beneficios: Fuente de fibra, contiene Beta-Q, aporta proteínas   y posee nutrientes como Selenio y Zinc con función antioxidante.",gr,330.0,none,True,quaker,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",avena quaker con maca,9.5,Mezcla de Hojuelas de Avena con Maca en Polvo,gr,330.0,none,True,quaker,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",trix cereal de conejitos con masmelos,24.5,"Perfecto Para el Desayuno, a Base de Maíz Integral y Maíz Con Malvaviscos. Alto en Vitamina B6, Buena Fuente de Calcio, Hierro, Vitamina B1, B2, B3, B5.",gr,300.0,none,True,trix,2024-12-06 21:20:36.798005
La Cesta,Despensa,"Cereales, Avenas Y Granola",trix minis,17.5,Caja.,gr,300.0,none,True,trix,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,osso chorizos artesanales mermelada de rocoto y ají limo,41.9,"Chorizo dulce y picante a la vez, resaltando la mermelada de rocoto y la pimienta negra. Sin preservantes, colorantes ni saborizantes. Contiene 4 unidades.",gr,560.0,none,True,osso,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,nestlé dulce de leche el manjar,5.9,Delicioso dulce hecho a base de leche condensada. Por su consistencia espesa es muy útil para repostería. Listo para consumirlo acompañando tus preparaciones favoritas.,gr,200.0,none,True,nestlé,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,bazo velarde manjar blanco sabor casero,5.5,"Disfruta de tus preparaciones favoritas con Bazo Velarde y acompáñalo con tus ingredientes o fruta favorita, ideal para compartir con familia y amigos en cualquier ocasión. packing: Bolsa",gr,200.0,none,True,bazo velarde,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,bazo velarde manjar especial,9.5,Manjar Especial Bazo Velarde 500g,gr,500.0,none,True,bazo velarde,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,spread mermelada de dulce de arándanos,17.5,Frasco,gr,390.0,none,True,spread,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,la reyna de oxapampa miel de abeja 100% pura natural,24.5,"Esta miel es 100% natural y constituye una ración alimenticia equilibrada. Es ideal para combinar en:  jugos, leche, postres, frutas, yogurt, pan, galletas o en lo que su imaginación decida.",gr,300.0,none,True,la reyna de oxapampa,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,spread mermelada de dulce de fresa,17.5,Frasco,gr,390.0,none,True,spread,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,amaru mantequilla de maní,13.9,Cremoso Untable de Mani Endulzado Con Stevia Natural y Yacon.,gr,200.0,none,True,amaru,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,nestlé el manjar dulce de leche,25.5,"Disfruta de tus preparaciones favoritas con Nestlé y agrega un toque extra de sabor a tus comidas, elaborado con ingredientes de la mejor calidad lo hacen ideal para sorprender a tu familia en cualquier momento del día. packing: Bolsa",kg,1.0,none,True,nestlé,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,nutella crema de avellanas con cacao y leche,42.9,"Es famosa por su auténtico sabor a avellanas y cacao, aún más irresistible por su cremosidad única. Su sabor es tan delicioso que una sola porción puede crear placer puro. Toma 15 g de Nutella, aproximadamente una cucharadita, úntala en una rebanada de pan y disfruta esta experiencia deliciosa.",gr,350.0,none,True,nutella,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,nutella crema de avellanas con cacao,30.5,"La pasta Nutella® ha estado en las mesas de desayuno de millones de personas alrededor del mundo por más de 50 años, esparciendo buenos momentos para comenzar el día. Es famosa por su auténtico sabor a avellanas y cacao, aún más irresistible por su cremosidad única. Su sabor es tan delicioso que una sola porción puede crear placer puro.",gr,200.0,none,True,nutella,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,spread mantequilla de chocomaní,24.5,"Mantequilla de maní. Hecha a base de maní tostado, cacao orgánico en polvo, panela orgánica y sal de Maras.",gr,410.0,none,True,spread,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,nestlé manjar dulce de leche,14.5,"El sabor del manjar casero y su color característico. Ideal para preparaciones dulces como salsas, helados, toppings, entre otros. ",gr,500.0,none,True,nestlé,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,piamonte manjar selecto,15.5,Frasco,gr,500.0,none,True,piamonte,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,spread dulce untable de piña,19.9,Frasco,gr,390.0,none,True,spread,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,spread miel de abeja,16.5,Natural Pasteurizada.,gr,320.0,none,True,spread,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,gloria mermelada fresa vaso,5.9,Pote.,gr,290.0,none,True,gloria,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,fanny mermelada fresa vaso,4.9,Frasco.,gr,290.0,none,True,fanny,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,gloria mermelada de fresa,6.5,Sabor: Fresa - Con Fresas en Trozos - Sin Saborizantes / Sin Colorantes- Ver Más.,gr,310.0,none,True,gloria,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,mermelada de fresa gloria frasco,14.5,- Contenido de 1 kilo - Sabor: Fresa - Con fresas en trozos - Sin saborizantes / Sin colorantes- ver más,kg,1.0,none,True,gloria,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,fanny mermelada de fresa ,8.5,"Deliciosa mermelada hecha a base de fresas naturales. Tiene muchos beneficios gracias a la deliciosa fruta que es rica en fibra y potasio, lo cual ayuda a la salud general del corazón. Perfecta para disfrutar y compartir con los que más quieres. ",gr,320.0,none,True,fanny,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,olivos del sur algarrobina,26.5,"Este es un gran alimento que, por sus propiedades vitamínicas y proteicas, contiene más minerales que la miel, muy usada para el desayuno en los jugos y avenas, así como también en repostería y coctelería.",gr,500.0,none,True,wong,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,casa verde dip de alcachofa espinaca y queso,10.9,Frasco,gr,200.0,none,True,casa verde,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,la reyna de oxapampa miel de abeja esencia natural,70.5,"Miel de abeja filtrada y pasteurizada. La miel constituye una ración alimenticia equilibrada en miniatura. Úsela al natural, con jugos, leche, postres, frutas, yogurt, pan, galletas o en lo que su imaginación decida.",gr,1.1,none,True,la reyna de oxapampa,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,la reyna de oxapampa miel de abeja natural,40.9,"Es un tesoro dulce y natural que captura la esencia de la naturaleza. Proveniente de Oxapampa, esta miel se distingue por su pureza y calidad. Con un sabor rico y auténtico, esta miel es un complemento perfecto para endulzar tus alimentos y bebidas favoritas.",gr,600.0,none,True,la reyna de oxapampa,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,spread mantequilla de maní ,24.5,"Esparcible de maní sin azúcar añadida. Producto natural, libre de sal y aditivos, 100% puro maní. Fuente de grasas saludables. Contiene 28% de proteína por porción.",gr,410.0,none,True,spread,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,wasi mantequilla de maní orgánica,26.5,"Esta crema de maní es increíblemente saludable, ya que se usaron los mejores ingredientes que nos ofrece la naturaleza. Eleva el ánimo, aumenta la energía, es rico en antioxidantes y en selenio. Una buena fuente de calcio, hierro, proteína y fibra. Es todo lo que necesitas para que disfrutes en tus desayunos o cuando lo desees.",gr,240.0,none,True,wasi,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,bonle manjar blanco,4.9,"Derivado lácteo elaborado a partir de leche parcialmente descremada y crema de leche, listo para ser consumido. Es ideal para toda la familia, sea como acompañamiento o para la preparación de infinidad de recetas de repostería.",gr,200.0,none,True,gloria,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,spread mantequilla de 100% mani,12.5,Frasco,gr,230.0,none,True,spread,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,spread mantequilla de mani con miel de abeja,12.5,Frasco,gr,230.0,none,True,spread,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,spread mantequilla de 100% almendras,19.5,Sin Azucares Sin Sal Sin Aditivos. Frasco,gr,230.0,none,True,spread,2024-12-06 21:20:36.798005
La Cesta,Despensa,Mermeladas Y Pastas Para Untar,bonlé manjar blanco,23.5,"Disfruta junto a los que más quieres de un cremoso y delicioso postre con este dulce de leche. Es una buena fuente de calcio y fósforo. Perfecto para untar en tostadas, galletas, hacer preparaciones de repostería o consumir como más te guste.",kg,1.0,none,True,bonlé,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,natures heart té infusión de frutos rojos,11.9,"A ti que te gusta disfrutar de una deliciosa taza de té o buscas a través de ellos algún beneficio, Natures Heart trae para ti una deliciosa fusión de frutas deshidratadas en trozos, contiene flor de Jamaica, pulpa de manzana, berries, hojas de moras dulces y un toque de sabor cítrico mezclados en una explosiva infusión de sabor. Contiene 20 sobres.",gr,35.0,none,True,natures heart,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,nature's heart infusión herbal mix 5 sabores,11.9,"A ti que te gusta disfrutar de una deliciosa taza de té o buscas a través de ellos algún beneficio, Nature's Heart trae para ti un sampler, la opción perfecta para disfrutar de tus tisanas favoritas con la mejor combinación de sabores para compartir: Detox Super Green Tea, Chamomile Ginger, Red Fruits, Peach Love y Coconut Tropical.",und,20.0,none,True,natures heart,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,amaru cacao nibs libre de gluten,25.9,"Alimento de los dioses. Reconocido por sus propiedades antioxidantes y energizantes debido a las vitaminas y minerales que posee. El cacao de tipo chuncho es considerado el más fino del mundo. Usos: topping, postres, recetas, etc.",gr,200.0,none,True,amaru,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,stash té herbal pomegranate strawberry tea,20.9,"Disfruta de un delicioso té verde, al cual se le añadió todo el sabor natural de la granada y la frambuesa, obteniendo como resultado una combinación perfecta y exquisita con un sabor agrio y atrevido, además posee un toque extra de té matcha para darle un extra de sabor. Contiene 18 unidades de 2 g cada una.",gr,36.0,none,True,stash,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,d'onofrio cocoa,19.5,"Con más de 120 años de tradición, llega con la nueva Cocoa D’Onofrio a las mesas de todos con su único y rico sabor hecho con 100% cacao. Disfruta en familia de las mejores recetas de postres.",gr,150.0,none,True,metro,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,stash té herbal wild raspberry hibiscus,20.9,"Este producto es pensado en los paladares más exigentes, elaborado con base en la más fina selección de té cosechado a mano. Una mezcla encantadora, ligeramente dulce y perfumada. Contiene 20 bolsitas. ",gr,38.0,none,True,stash,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,naturandes emoliente tradicional,9.5,"Este emoliente tradicional es una bebida saludable, que tiene ingredientes como cebada, linaza y boldo. El emoliente es una bebida rica en vitaminas y minerales como el hierro, calcio, fósforo, magnesio y potasio. Además, es baja en calorías y una fuente natural de fibra.",gr,200.0,none,True,naturandes,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,natures heart te chai con especias,12.5,Contiene 20 Unidades,gr,30.0,none,True,natures heart,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,sol del cusco tableta sabor a chocolate para taza,2.9,"Tableta de chocolate para taza, disfruta en cualquier momento del su delicioso sabor tradicional, cada taza que lleves a tus labios será una verdadera caricia al paladar.",gr,90.0,none,True,sol del cusco,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones, natures heart te inmunete con echinacea ,12.5,Están cargados con los mejores nutrientes para tu salud. Incluye en tu rutina diaria como una opción para cuidarte. Listo en 5 minutos. Disfruta frío o caliente. Sin cafeína. ,gr,30.0,none,True,natures heart,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,natures heart infusión de frutas tropicales,11.5,"Disfruta de un producto nutricional de origen natural y con el mejor sabor, una deliciosa infusión de frutas y hierbas aromáticas, ideal para cualquier momento y ocasión. Caja con 20 unidades de 1.3 gramos c/u.",gr,26.0,none,True,natures heart,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,mc colins té negro naranja,3.83,Contiene 25 Sobres.,und,25.0,none,True,mc colins,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,mc colins té puro,4.5,Contiene 25 Sobres.,und,25.0,none,True,mc colins,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,2 x nestlé sublime clásico,2.55,Bolsa.,gr,26.0,Pack,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,2 x nestlé sublime almendra,3.0,Bolsa.,gr,26.0,Pack,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,2 x donofrio cocoa,39.0,"Con más de 120 años de tradición, llega con la nueva Cocoa D’Onofrio a las mesas de todos con su único y rico sabor hecho con 100% cacao. Disfruta en familia de las mejores recetas de postres.",gr,150.0,Pack,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,milo alimento en polvo a base de malta y cocoa con vitaminas,25.5,"Es una mezcla en polvo para preparar una bebida de malta de chocolate, con 6 vitaminas y 3 minerales para ayudar a apoyar el estilo de vida saludable, ideal para acompañar tus preparaciones en cualquier momento y ocasión.",gr,380.0,none,True,milo,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,nesquik bebida en polvo sabor a chocolate,16.9,"Deliciosa mezcla endulzada de cacao en polvo, proporciona calcio, proteína, minerales esenciales y 7 vitaminas, perfecta para combinar con leche baja en grasa, es una manera de comenzar deliciosamente el día.",gr,400.0,none,True,nesquik,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,milo activ-go chocolate en polvo,13.9,Es una bebida de malta de chocolate en polvo con 8 vitaminas y minerales para ayudar a apoyar el estilo de vida saludable de su hijo. packing: Bolsa,gr,190.0,none,True,milo,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,natures heart té de matcha y vainilla,12.5,"Tradicional mezcla de té matcha puro y fresco con unas deliciosas notas cremosas de vainilla, para disfrutarlo en cualquier momento. Presentación X20 unidades.",gr,30.0,none,True,natures heart,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,milo alimento en polvo activ-go,52.5,Lata,gr,940.0,none,True,milo,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,nature's heart té mix energiza,12.9,Caja Con 20 Unidades.,gr,30.0,none,True,natures heart,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,natures heart té de flor de jamaica ,12.5,Una Mezcla de Ingredientes Con Efectos Anti-Inflamatorios Que te Harán Sentir Más Ligero Para Disfrutar al Máximo tu Día.,und,12.0,none,True,natures heart,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,al trono pack mezcla digestiva sachets 15 g x 4 und,17.5,Pack Contiene 4 Unidades de 15 g c/u.,gr,15.0,none,True,,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,chuncho amaru super polvo de cacao,19.89,Bolsa,gr,180.0,none,True,chuncho,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,manzanilla x 25 mc colin's,4.9,Bolsa.,und,1.0,none,True,mc colins,2024-12-06 21:20:36.798005
La Cesta,Despensa,Chocolate E Infusiones,hornimans hierba luisa x 100 sobres,11.5,"Este maravilloso producto ofrece una mezcla selecta de plantas para tratar el insomnio, estados de nerviosismo y estrés, ideal para disfrutar en cualquier momento y ocasión.  packing: Caja",und,1.0,none,True,hornimans,2024-12-06 21:20:36.798005
